﻿交易所,代码,公司,行业,归属于母公司普通股股东的加权ROE 2013-12-31 累计(%),归属于母公司普通股股东的加权ROE 2012-12-31 累计(%),归属于母公司普通股股东的加权ROE 2016-12-31 累计(%),归属于母公司普通股股东的加权ROE 2015-12-31 累计(%),归属于母公司普通股股东的加权ROE 2014-12-31 累计(%),PE-TTM(扣非) 2017-04-30 ,PB(不含商誉) 2017-04-30 ,资产负债率 2016-12-31 累计(%)
sh,="600271",航天信息,电子设备及服务,19.07,20.08,17.97,22.04,18.04,25.31,4.69,37.85
sh,="603665",康隆达,纺织品,19.05,19.22,26.31,19.69,19.74,49.07,5.28,51.21
sz,="300525",博思软件,计算机软件,19.03,25.77,12.08,17.54,17.77,130.09,9.78,10.58
sh,="603726",朗迪集团,通用机械,18.98,17.04,10.61,14.85,19.48,50.51,5.01,32.82
sh,="601611",中国核建,建筑与工程,18.97,18.61,10.72,15.79,17.82,56.96,5.53,85.82
sh,="603663",三祥新材,非金属材料与制品,18.92,18.37,12.3,14.64,14.62,101.89,8.98,12.35
sz,="002763",汇洁股份,服装与配饰,18.88,20.8,11.76,15.02,20.03,32.61,3.73,16.28
sh,="603036",如通股份,能源设备与服务,18.83,21.22,10.63,11.06,16.04,156.61,7.37,7.8
sh,="600563",法拉电子,电子元器件,18.74,17.31,19.51,17.87,18.28,25.87,4.7,13.57
sh,="601668",中国建筑,建筑与工程,18.6,16.52,15.87,16,17.7,9.47,1.57,79.09
sh,="603096",新经典,传媒,18.59,19.9,25.17,26.12,24.56,37.46,3.88,14.74
sh,="600572",康恩贝,中药,18.56,19.1,10.43,12.02,21.42,32.04,4.7,47.17
sz,="002032",苏泊尔,耐用家居用品,18.54,16.24,22.79,21.9,19.63,25.69,5.73,41.96
sz,="000811",冰轮环境,通用机械,18.51,12.3,13.55,14.86,13.34,35.46,5.08,54.54
sh,="601998",中信银行,银行,18.48,16.7,12.58,14.55,16.84,7.04,0.84,93.52
sh,="600897",厦门空港,交通基本设施,18.47,18.4,12.62,12.73,16.89,18.58,2.11,18.76
sz,="002223",鱼跃医疗,医疗保健设备与用品,18.38,20.46,14.32,18.85,18.24,42.6,5.2,15.09
sz,="002808",恒久科技,电子设备及服务,18.38,17.29,10.93,15.14,17.01,106.57,7.84,8.95
sh,="603637",镇海股份,建筑与工程,18.36,23.23,16.93,23.87,20.81,90.12,6.28,28.83
sz,="002850",科达利,汽车零配件与设备,18.3,19.26,30.01,26.81,16.02,56.78,6,42.13
sh,="601888",中国国旅,酒店餐饮与休闲,18.21,19.56,15.26,14.15,15.37,31.74,4.26,22.72
sz,="002191",劲嘉股份,商业用品与服务,18.2,19.21,13.3,19.02,18.15,27.91,3.84,27.98
sh,="600741",华域汽车,汽车零配件与设备,18.19,17.53,16.84,18.89,20.76,10.06,1.5,57.4
sz,="300476",胜宏科技,电子元器件,18.15,19.14,17.4,13.81,18.46,38.6,5.87,38.7
sh,="600422",昆药集团,中药,18.15,20.94,11.9,18.37,15.84,29.14,2.62,33.14
sz,="002085",万丰奥威,汽车零配件与设备,18.14,15.89,20.53,23.99,23.71,39.74,7.03,38.03
sh,="601169",北京银行,银行,18.05,18.3,14.92,16.26,17.98,7.59,1.06,93.21
sh,="600585",海螺水泥,建筑材料,18.05,13.5,11.59,11.03,18.47,13.36,1.43,26.68
sz,="300557",理工光科,电子设备及服务,18.04,21.93,14.3,15.1,15.99,98.87,7.29,22.47
sh,="601988",中国银行,银行,18.04,18.1,12.58,14.53,17.28,7.35,0.81,91.81
sh,="603520",司太立,化学原料药,18.03,11.46,10.8,15.95,17.28,57.24,5,56.32
sz,="000726",鲁泰A,纺织品,17.9,13.57,11.71,10.66,15.39,14.59,1.6,21.2
sz,="200726",鲁泰B,,17.9,13.57,11.71,10.66,15.39,9.84,1.06,21.2
sh,="600011",华能国际,电力公用事业,17.87,11.11,10.91,19.29,16.27,25.44,1.93,68.73
sh,="603966",法兰泰克,通用机械,17.83,22.2,11.5,12,14.89,95.06,6.08,33.36
sz,="300493",润欣科技,半导体,17.82,22.31,10.68,14.46,15.59,94.74,9.53,51.95
sh,="600486",扬农化工,农用化工,17.81,10.37,13.44,15.52,18.21,28.25,3.1,37.55
sh,="601366",利群股份,百货商店,17.79,20.22,14.03,14.55,15.91,44.8,3.45,61.37
sz,="002798",帝欧家居,耐用家居用品,17.76,21.86,10.06,14.76,13.67,96.23,7.02,10.91
sh,="603035",常熟汽饰,汽车零配件与设备,17.67,18.97,16.99,18.5,18.16,29.09,3,33.51
sh,="600908",无锡银行,银行,17.65,18.98,11.52,12.3,15.83,32.97,3.37,92.88
sz,="300416",苏试试验,电子设备及服务,17.64,21.64,11.63,11.71,16.18,76.87,7.88,30.99
sh,="601009",南京银行,银行,17.56,17.35,16.25,17.59,19,7.43,1.18,94.14
sh,="603928",兴业股份,化学制品,17.56,16.74,18.39,22.1,19.71,52.57,4.23,13.11
sz,="002470",金正大,农用化工,17.56,16.67,12.03,15.08,18.7,23.84,2.67,35.42
sz,="300375",鹏翎股份,汽车零配件与设备,17.53,16.62,13.29,12.57,14.91,26.96,3.06,19.02
sz,="002842",翔鹭钨业,有色金属,17.52,23.34,13.06,13.45,16.19,79.38,5.77,36.72
sh,="600446",金证股份,资本市场服务,17.5,13.02,17.13,23.78,20.34,81.07,16.99,46.22
sh,="600835",上海机电,重型电气设备,17.49,13.39,16.76,22.76,14.34,19.04,2.29,63.48
sh,="900925",机电B股,,17.49,13.39,16.76,22.76,14.34,13.41,1.58,63.48
sz,="000596",古井贡酒,饮料,17.47,23.8,15.88,15.91,15.05,30.76,4.53,32
sz,="200596",古井贡B,,17.47,23.8,15.88,15.91,15.05,17.41,2.47,32
sz,="000501",鄂武商A,百货商店,17.46,18,18.52,20.73,20.45,13.69,2.19,65.97
sh,="603843",正平股份,建筑与工程,17.44,13.96,10.16,13.36,20.62,78.86,5.24,66.21
sz,="002838",道恩股份,化学制品,17.43,20.65,18.39,16.56,15.31,72.8,7.1,22.48
sh,="601128",常熟银行,银行,17.39,16.74,11.91,12.79,15.3,26.87,2.81,91.98
sz,="300443",金雷股份,通用机械,17.31,17.71,18,20.29,24.39,28.69,4.01,12.5
sz,="300586",美联新材,化学制品,17.31,21.57,14.4,14.48,15.57,73.41,6.05,17.28
sz,="200869",张裕B,,17.3,31.13,12.55,14.4,15.11,13.34,1.35,27.14
sz,="000869",张裕A,饮料,17.3,31.13,12.55,14.4,15.11,25.2,2.68,27.14
sz,="002210",*ST飞马,物流,17.23,14.56,38.71,11.89,19.78,106.89,5.13,79.29
sh,="603667",五洲新春,通用机械,17.22,21.75,11.65,13.88,16.06,63.32,4.5,26.63
sz,="002843",泰嘉股份,通用机械,17.21,17.83,10.53,11.02,16.6,174.11,11.19,12.15
sz,="300617",安靠智电,电气部件与设备,17.21,26.39,20.38,22.15,21.18,68.92,6.78,35.89
sz,="000400",许继电气,重型电气设备,17.18,12.42,13.02,11.95,22.79,21.66,2.55,47.2
sz,="002372",伟星新材,建筑产品,17.09,13.87,26.15,21.46,19.12,23.53,6.57,25.17
sh,="600557",康缘药业,中药,17.09,15.63,12.55,13.65,15.87,30.44,3.26,32.23
sz,="002367",康力电梯,专用设备,17.05,12.11,15.1,22.7,21.76,28.09,2.82,32.4
sh,="600060",海信电器,家用电器,17.03,20.1,13.99,13.11,13.52,13.37,1.7,40.02
sh,="600388",龙净环保,商业用品与服务,16.98,12,17.4,16.75,15.67,29.85,4.33,72.23
sh,="600167",联美控股,复合型公用事业,16.94,15.55,32.74,16.39,17.14,20.24,5.3,61.32
sh,="603577",汇金通,建筑产品,16.94,16.66,12.51,12.72,11.34,74.65,5.24,43.23
sz,="300422",博世科,商业用品与服务,16.85,24.16,11.84,13.11,16.35,93.04,6.03,55.65
sz,="002007",华兰生物,生物科技,16.85,12.05,19.85,16.72,16.66,46.08,7.61,4.62
sz,="300182",捷成股份,传媒,16.83,13.84,12.59,18.9,15.49,25.33,6.97,28.65
sz,="002769",普路通,商业用品与服务,16.82,17.8,17.37,24.32,29.1,34.3,5.67,92.2
sz,="300450",先导智能,专用设备,16.63,23.47,35.56,27.34,25.03,58.52,18.94,60.92
sh,="600518",ST康美,中药,16.63,14.55,14.88,18.54,17.74,28.36,3.6,46.4
sz,="002822",中装建设,建筑与工程,16.62,20.38,12.67,15.07,14.46,46.27,3.72,42.54
sz,="002863",今飞凯达,汽车零配件与设备,16.61,17.11,13.26,11.84,13.58,66.57,4.13,79.37
sz,="002293",罗莱生活,纺织品,16.6,21.71,12.05,16.63,17.56,30.71,3.45,31.56
sz,="000001",平安银行,银行,16.57,16.78,13.18,14.94,16.35,6.79,0.86,93.15
sz,="300560",中富通,通信设备,16.48,17.19,12.34,13.99,15.59,114.96,9.48,18.32
sh,="601318",中国平安,保险,16.4,13.8,17.36,17.12,18.3,10.84,1.77,91.28
sz,="002242",九阳股份,家用电器,16.38,17.06,21.36,19.72,17.79,24.98,4.33,37.17
sz,="300295",三六五网,互联网软件与服务,16.34,19.01,11.17,14.82,19.49,57.53,3.97,12.61
sh,="603519",立霸股份,化学制品,16.32,17.32,10.86,11.09,15.49,57.62,5.94,24.06
sh,="603066",音飞储存,黑色金属,16.27,20.93,10.81,11.98,16.73,55.91,5.22,21.33
sh,="601368",绿城水务,水公用事业,16.26,16.55,10.81,11.59,16.53,28.26,2.73,62.9
sh,="601020",华钰矿业,有色金属,16.24,51.72,15.35,16.06,23.81,60.69,8.58,35.96
sh,="603766",隆鑫通用,汽车,16.22,17.3,15.47,17.37,16.06,20.85,3.25,33.84
sh,="600352",浙江龙盛,化学制品,16.19,11.56,13.76,20.09,24.97,21.94,1.95,56.51
sh,="603330",上海天洋,化学原料,16.19,17.43,15.97,17.71,16.14,80.51,5.47,23.45
sz,="002051",中工国际,建筑与工程,16.11,23.02,19.55,18.87,17.39,19.89,3.71,59.41
sh,="600703",三安光电,光电子器件,16.09,13.93,12.95,14.21,13.88,33.48,3.85,26.04
sh,="600056",中国医药,药品流通,16.07,18.93,15.97,11.91,11.07,27.06,3.95,60.64
sh,="601139",深圳燃气,燃气公用事业,16.06,13.29,10.42,10.15,13.85,27.89,2.87,53.26
sh,="603311",金海环境,专用设备,16.04,16.1,11.39,11.32,18.92,66.37,6.73,18.48
sz,="002588",史丹利,农用化工,16.02,13.47,13.44,18.57,17.43,25.33,2.45,38.1
sz,="002447",晨鑫科技,互联网软件与服务,15.98,18.51,11.78,11.14,12.36,37.89,4.84,13.88
sh,="601000",唐山港,交通基本设施,15.92,13.22,12.16,13.44,16.8,22.11,2.18,26.76
sh,="600571",信雅达,信息技术服务,15.91,13.81,11.09,15.23,16.96,63.71,8.09,28.34
sz,="300587",天铁股份,非金属材料与制品,15.88,20.81,15.83,18.2,14.49,56.26,4.33,16.69
sz,="300517",海波重科,建筑与工程,15.85,15.98,12.23,15.15,14.86,84.35,5.56,37.18
sh,="603817",海峡环保,水公用事业,15.8,11.44,10.98,10.83,15.23,95.51,6.43,47.07
sz,="002287",奇正藏药,中药,15.75,14.82,17.47,17.01,16.31,77.65,9.78,15.63
sz,="300244",迪安诊断,医疗保健提供商与服务,15.74,12.4,13.63,21.31,19.57,61.4,39.33,55.47
sh,="601231",环旭电子,电子设备及服务,15.72,21.56,11.27,10.57,16.72,31.4,3.29,51.07
sh,="600332",白云山,中药,15.71,10.05,12.75,15.91,16.38,39.47,2.52,31.83
sz,="300580",贝斯特,汽车零配件与设备,15.7,11.82,18.06,16.97,15.94,49.44,4.5,34.45
sh,="603903",中持股份,水公用事业,15.7,10.09,11.4,12.92,16.07,133.89,9.4,45.58
sh,="601311",骆驼股份,汽车零配件与设备,15.69,16.24,10.97,14.34,18.03,29.53,2.44,27.48
sh,="603638",艾迪精密,专用设备,15.69,18.82,17.13,12.09,11.92,56.1,6.76,23.9
sz,="000876",新希望,农牧渔产品,15.68,16.55,12.19,11.98,13.68,14.58,1.67,31.66
sh,="600936",广西广电,传媒,15.64,31.85,11.53,16.36,15.38,79.57,4.51,48.92
sz,="300267",尔康制药,化学原料药,15.56,13.87,17.41,29.02,19.84,33.86,5.04,7.23
sz,="002008",大族激光,电子设备及服务,15.53,20.02,15.05,16.99,18.47,42.07,6.06,46.49
sz,="002800",天顺股份,物流,15.52,17.8,10.13,12.73,14.07,127.68,8.57,36.33
sz,="002668",奥马电器,家用电器,15.51,17.18,16.17,16.46,14.17,47.51,4.11,58.45
sh,="601328",交通银行,银行,15.49,18.43,12.22,13.46,14.87,6.71,0.79,92.47
sz,="300622",博士眼镜,专营零售,15.49,18.97,16.53,15.3,14.97,81.08,7.52,17.85
sz,="002475",立讯精密,电子元器件,15.48,13.58,16.09,21.02,20.3,49.76,5.25,42.11
sh,="603538",美诺华,化学制剂,15.47,15.44,12.12,13.43,14.54,57.72,2.85,23.48
sh,="600329",中新药业,中药,15.45,21.96,10.38,13.54,13.85,41.19,3.45,32.36
sh,="600633",浙数文化,互联网软件与服务,15.44,20.75,13.78,15.16,14.08,94.95,6.5,17.62
sz,="002705",新宝股份,家用电器,15.44,16.17,17.2,12.51,10.35,29.26,3.48,50.97
sh,="603716",塞力斯,医疗保健提供商与服务,15.42,14.14,12.59,14.29,15.23,76.33,6.17,21.35
sh,="603118",共进股份,通信设备,15.38,18.75,10.51,12.15,15.23,40.26,2.69,38.16
sh,="603900",莱绅通灵,服装与配饰,15.37,11.97,18.57,17.59,19.57,34.44,3.9,18.91
sz,="000513",丽珠集团,化学制剂,15.34,15.17,15.48,15.51,14.66,34.6,3.78,32.52
sz,="002224",三力士,非金属材料与制品,15.34,12.3,15.01,18.79,17.24,39.84,5.16,8.59
sz,="000719",中原传媒,传媒,15.33,12.12,10.5,12.05,13.32,17.97,1.7,34.12
sz,="300438",鹏辉能源,电气部件与设备,15.28,16,15.64,12.61,13.91,57.02,4.2,49.84
sh,="600120",浙江东方,工业贸易经销商,15.21,12.1,12.54,12.69,14.52,120.81,2.09,40.87
sz,="300591",万里马,服装与配饰,15.14,15.27,14.07,14.03,13.19,151.22,11.96,60.49
sh,="600705",中航资本,投资信托,15.14,15.67,10.77,15.2,16.94,25.35,2.44,83.55
sz,="002572",索菲亚,耐用家居用品,15.14,12.23,22.55,21.85,18.2,49.52,9.05,25.22
sz,="300535",达威股份,化学制品,15.1,16.27,13.53,16.37,15.76,65.56,5.8,9.24
sz,="200152",山航B,,15.08,26.36,14.88,17.22,10.33,18.89,1.38,69.89
sz,="300610",晨化股份,化学原料,14.95,23.38,15.38,14.85,14.8,59.8,5.61,19
sh,="600085",同仁堂,中药,14.91,15.56,12.51,13.33,14.49,46.77,5.49,29.2
sh,="603328",依顿电子,电子元器件,14.85,17.84,13,11.25,11.44,25.98,3.12,18.11
sz,="300183",东软载波,电子设备及服务,14.82,18.04,14.62,13.47,13.69,30.55,4.29,9.3
sz,="300009",安科生物,生物科技,14.73,13.31,15.51,17.14,15.88,57.93,13.21,27.43
sz,="300072",三聚环保,化学原料,14.68,14.77,29.73,29.28,23.88,36.54,10.21,64.73
sz,="300286",安科瑞,电气部件与设备,14.68,12.31,14.29,12.7,15.63,42.03,5.46,22.07
sz,="000411",英特集团,药品流通,14.67,15.52,12.12,10.72,11.38,58.43,6.67,75.72
sz,="002752",昇兴股份,容器与包装,14.65,16.11,12.42,10.68,12.29,62.05,6.26,41.51
sz,="002324",普利特,化学制品,14.61,13.27,14.16,15.31,12.97,31.99,3.95,38.26
sz,="300596",利安隆,化学原料,14.61,15.53,19.72,19.48,14.24,49.87,5.68,44.12
sz,="002292",奥飞娱乐,休闲设备与用品,14.58,12.75,11.74,17.46,20.41,72.8,9.94,41.55
sh,="601858",中国科传,传媒,14.58,14.64,13.83,14.03,14.34,41.55,4.05,31.3
sh,="603336",宏辉果蔬,农牧渔产品,14.56,20.99,13.15,16.61,14.35,69.45,5.62,5.33
sz,="300632",光莆股份,光电子器件,14.55,14.74,16.32,13.83,10.96,86.76,5.31,39.28
sz,="002772",众兴菌业,农牧渔产品,14.51,22.78,10.71,14.93,20.08,59.68,2.23,28.69
sh,="600377",宁沪高速,交通基本设施,14.49,12.99,16.06,12.45,13.21,14.74,2.2,36.77
sz,="002561",徐家汇,百货商店,14.43,15.36,12.07,13.39,14.46,27.37,2.89,18.65
sz,="300576",容大感光,化学制品,14.36,16.2,14.8,15.72,13.23,97.23,8.31,21.65
sz,="002690",美亚光电,专用设备,14.35,20.59,15.78,17.56,15.63,51.9,6.72,12.83
sh,="603019",中科曙光,电脑与外围设备,14.33,26.68,10.59,14.09,13.92,92.94,6.01,49.8
sz,="002840",华统股份,食品,14.31,16.62,12.03,10.74,13.81,51.19,4.31,39.94
sz,="300043",星辉娱乐,计算机软件,14.3,13.26,19.72,17.23,16.42,39.27,10.07,52.99
sz,="002507",涪陵榨菜,食品,14.26,13.94,17.56,12.85,12.12,36.32,5.6,18.94
sz,="000531",穗恒运A,电力公用事业,14.22,13.72,15.22,13.55,22.63,12.78,1.78,53.37
sz,="300197",铁汉生态,建筑与工程,14.17,14.85,11.34,11.91,12.86,46.57,5.25,54.07
sz,="000826",启迪环境,商业用品与服务,14.16,23.88,15.79,16.53,16.82,29.78,4.76,63.51
sh,="600517",置信电气,重型电气设备,14.15,11.67,14.16,14.13,12.92,37.99,3.53,58.46
sz,="300253",卫宁健康,计算机软件,14.15,10.53,28.27,17.86,17.62,85.01,6.88,28.09
sh,="601669",中国电建,建筑与工程,14.1,14.09,12.3,10.8,13.49,19.2,1.87,82.86
sz,="300231",银信科技,信息技术服务,14.05,13.26,21.39,19.78,15.37,41.98,7.76,38.57
sz,="300015",爱尔眼科,医疗保健提供商与服务,14.02,12.8,21.84,19.66,16.91,57.55,16.29,27.76
sz,="300342",天银机电,家用电器,14,18.79,15.62,13.4,11.94,38.29,7.16,16.02
sz,="300527",中国应急,专用设备,13.98,11.34,14.86,15.55,14.2,64.26,5.31,47.37
sh,="600502",安徽建工,建筑与工程,13.98,20.15,11.14,11.69,13.92,26.24,2.6,75.46
sz,="300115",长盈精密,电子元器件,13.97,13.35,18.76,15.62,15.85,39.57,7.11,48.79
sh,="603968",醋化股份,化学制品,13.93,16.21,12.8,12.34,19.84,31.95,3.82,27.58
sz,="002681",奋达科技,家用电器,13.91,11.01,14.2,13.53,14.04,48.65,8.55,31.49
sh,="603987",康德莱,医疗保健设备与用品,13.84,14.27,14.2,14.09,11.69,58.31,4.96,20.62
sz,="300588",熙菱信息,计算机软件,13.78,14.73,22.11,17.85,18.25,122.04,15.94,55.7
sh,="600993",马应龙,中药,13.77,14.22,13.47,13.25,13.49,42.53,4.84,19.22
sh,="601186",中国铁建,建筑与工程,13.59,12.47,11.55,12.41,13.24,13.7,1.44,80.42
sz,="300019",硅宝科技,化学原料,13.58,12.98,13.54,14.54,14.25,49.24,4.98,20.93
sz,="300626",华瑞股份,通用机械,13.51,13.24,15.54,10.11,11.75,92.34,7.86,65.71
sz,="300145",中金环境,通用机械,13.41,11.49,13.42,16.33,14.58,38.39,11.14,43.29
sz,="002108",沧州明珠,化学制品,13.37,13.06,24.1,12.68,13.45,30.6,5.6,23.66
sz,="002792",通宇通讯,通信设备,13.36,11.02,13.02,26.15,50.93,47.1,3.78,29.23
sz,="002424",贵州百灵,中药,13.36,11.25,17.6,16.74,14.18,46.86,7.73,27.64
sz,="300003",乐普医疗,医疗保健设备与用品,13.36,16.42,14.7,15.62,14.21,45.18,8.83,36.7
sz,="300271",华宇软件,信息技术服务,13.31,11.91,16.37,16,14.26,40.83,7.57,35.75
sh,="600977",中国电影,传媒,13.29,21.23,13.87,20.1,13.44,53.9,3.9,27.27
sh,="601800",中国交建,建筑与工程,13.29,14.69,11.73,11.88,13.36,17.57,2.02,76.67
sz,="200022",深赤湾B,,13.26,13.15,11.64,12.34,10.36,14.78,1.64,14.86
sz,="000022",深赤湾A,,13.26,13.15,11.64,12.34,10.36,28.96,3.28,14.86
sz,="002091",江苏国泰,工业贸易经销商,13.22,16.78,19.17,14.73,14.21,35.39,2.39,63.65
sh,="600185",格力地产,住宅地产开发和管理,13.21,14.81,11.87,40.12,10.22,24.57,1.93,72.1
sh,="603803",瑞斯康达,通信设备,13.2,12.54,17.13,17.96,15.57,58.59,6.14,43.4
sz,="000587",金洲慈航,服装与配饰,13.11,18.54,12.83,12.16,11.42,15.16,3.22,73.01
sz,="002245",澳洋顺昌,物流,13.04,16.51,11.61,15.93,14.25,46.26,6.66,46.35
sz,="002686",亿利达,通用机械,12.86,16.4,13.15,11.66,10.95,59.43,8.3,32.83
sh,="601985",中国核电,电力公用事业,12.86,13.04,11.5,12.7,11.61,26.78,2.87,74.57
sh,="601567",三星医疗,电气部件与设备,12.85,12.66,15.3,19.14,16,23.83,2.23,40.5
sz,="300262",巴安水务,商业用品与服务,12.78,10.03,13.53,12.12,13.33,54.07,4.37,43.37
sh,="603727",博迈科,能源设备与服务,12.77,18,19.07,24.35,20.15,39.69,3.75,30.05
sh,="600039",四川路桥,建筑与工程,12.75,19.74,11.24,12.72,12.8,13.79,1.48,83.25
sz,="002444",巨星科技,通用机械,12.74,10.17,11.92,12,13.71,25.3,3.09,19.07
sz,="300284",苏交科,商业用品与服务,12.62,10.46,13.36,13.29,14.64,32.15,4.96,63.86
sh,="601098",中南传媒,传媒,12.6,11.65,14.98,15.64,15.06,16.58,2.32,28.57
sh,="600350",山东高速,交通基本设施,12.57,11.6,12.93,12.48,12.71,11.58,1.21,44.56
sz,="002014",永新股份,容器与包装,12.56,16.77,12.31,11.54,10.45,23.86,2.82,22.89
sh,="600012",皖通高速,交通基本设施,12.54,11.81,11.16,11.95,11.83,24.28,2.62,28.2
sz,="002821",凯莱英,化学制剂,12.49,11.21,24.11,18.62,14.61,61.19,8.79,25.03
sz,="000598",兴蓉环境,复合型公用事业,12.47,17.92,10.22,10.54,10.59,22.37,2.03,45.9
sz,="002003",伟星股份,服装与配饰,12.46,10.21,14.52,13.76,13.59,22,3.11,15.55
sh,="600270",外运发展,,12.44,11.26,13.31,14.7,10.15,20.11,2.03,15.96
sz,="002396",星网锐捷,通信设备,12.37,12.56,11.62,11.26,11.64,37.68,4.11,35.64
sh,="600373",中文传媒,传媒,12.33,13.13,12.51,11.54,13.32,21.94,3.31,40.54
sh,="600196",复星医药,化学制剂,12.3,14.97,14.25,14.21,13.38,32.72,3.76,42.31
sz,="002300",太阳电缆,电气部件与设备,12.28,11.41,11.85,14.57,14.06,59.9,4.84,54.44
sz,="002581",未名医药,化学制剂,12.28,12.78,18.21,20.71,10.95,38.16,6.64,5.96
sz,="300113",顺网科技,互联网软件与服务,12.24,11.95,24.94,23.61,16.69,34.87,11.63,24.55
sz,="002677",浙江美大,家用电器,12.2,13.92,18.5,15.32,14.62,48.45,9.89,17.64
sh,="600742",一汽富维,汽车零配件与设备,12.17,14.37,10.35,11.19,16.3,15.86,1.74,41.38
sz,="300355",蒙草生态,建筑与工程,12.16,26.96,14.15,10.29,12.81,46.02,6.4,56.19
sz,="000498",山东路桥,建筑与工程,12.14,12.44,13.21,13.27,12.69,19.86,2.41,76.93
sh,="600068",葛洲坝,建筑与工程,12.14,13.24,14.78,13.82,12.57,18.51,2.58,67.64
sz,="000581",威孚高科,汽车零配件与设备,12.12,11.36,13.53,13.32,15.05,14.84,1.84,22.39
sz,="200581",苏威孚B,,12.12,11.36,13.53,13.32,15.05,10.3,1.25,22.39
sz,="002662",京威股份,汽车零配件与设备,12.07,18.09,14.08,10.77,14.64,28.73,3.54,45.96
sz,="002824",和胜股份,有色金属,12.02,17.5,19.09,14.5,13.19,58.67,6.05,31.49
sh,="601766",中国中车,专用设备,12.01,13.36,11.21,12.47,13.79,35.26,2.48,63.41
sz,="002394",联发股份,纺织品,11.94,10.58,14.19,11,11.97,16.02,1.69,39
sz,="002658",雪迪龙,电子设备及服务,11.93,11.46,11.86,18.07,15.79,55.08,6.05,13
sh,="600900",长江电力,电力公用事业,11.92,14.52,16.88,13.58,14.47,17.11,2.47,57
sh,="600004",白云机场,交通基本设施,11.91,10.64,13.53,14,13.38,13.51,1.73,38.71
sh,="601799",星宇股份,汽车零配件与设备,11.9,10.65,13.14,14.39,14.07,33.54,2.81,30.11
sz,="300258",精锻科技,汽车零配件与设备,11.87,11.94,13.9,11.36,11.13,35,4.65,28.9
sz,="002138",顺络电子,电子元器件,11.81,10.63,14.35,11.64,11.85,44.97,5.84,34.05
sh,="603869",新智认知,酒店餐饮与休闲,11.81,12.12,11.33,10.51,11.64,62.6,3.77,30.45
sz,="002317",众生药业,中药,11.69,11.94,16.2,15.13,12.81,26.37,3.9,18.96
sz,="300272",开能健康,专用设备,11.69,10.8,14,13.4,12.72,48.28,7.42,54.87
sz,="002501",*ST利源,有色金属,11.68,15.2,12.92,13.21,12.09,28.87,1.89,62.24
sz,="300568",星源材质,化学制品,11.51,10.55,24.75,23.99,14.83,64.38,7.03,32.41
sh,="600917",重庆燃气,燃气公用事业,11.49,10.42,10.45,11.13,12.51,50.21,4.49,50.56
sz,="300166",东方国信,信息技术服务,11.49,10.12,10.27,13.28,12.5,44.38,4.13,18.24
sz,="300296",利亚德,光电子器件,11.47,10.62,22.06,21.23,17.42,48.91,16.44,45.61
sz,="000828",东莞控股,交通基本设施,11.44,10.84,17.12,18.99,15.47,18.51,2.89,42.5
sz,="300170",汉得信息,信息技术服务,11.44,10.92,12.72,13.58,12.21,41.59,4.67,21.43
sz,="300196",长海股份,非金属材料与制品,11.38,10.63,15.57,17.92,14.21,30.24,3.32,23.5
sh,="600009",上海机场,交通基本设施,11.36,10.03,13.17,13.05,11.77,22.33,2.86,16.03
sz,="000650",仁和药业,中药,11.3,18.36,14.56,17.7,15.22,24.73,3.29,17.09
sz,="002267",陕天然气,石油天然气,11.09,11.68,10.11,12.43,14.41,25.04,1.73,47.15
sz,="002311",海大集团,农牧渔产品,11.01,16.81,16.17,16.72,12.89,32.78,4.93,43.54
sh,="600115",东方航空,航空运输,10.97,15.48,10.85,14.73,13.06,45.26,2.31,76.15
sz,="300294",博雅生物,生物科技,10.83,12.24,13.74,16.23,12.77,57.37,9.59,11.87
sz,="002179",中航光电,电子元器件,10.76,13.86,19.57,18.21,12.54,32.54,5.45,45.8
sh,="600018",上港集团,交通基本设施,10.76,10.75,11.38,11.53,13.13,22.94,2.31,41.57
sh,="603628",清源股份,电气部件与设备,10.65,13.87,11.25,14.57,10.9,92.84,7.41,52.78
sh,="603609",禾丰牧业,农牧渔产品,10.64,16.15,15.1,12.51,12.8,21.35,2.8,35.75
sz,="300569",天能重工,重型电气设备,10.54,11.39,21.69,31.32,17.19,38.82,3.95,22.18
sz,="000031",大悦城,住宅地产开发和管理,10.48,11.19,11.61,12,10.68,37,2.78,81.58
sz,="000718",苏宁环球,住宅地产开发和管理,10.45,18.87,12.54,16.91,16.23,17.37,2.71,61.16
sh,="603179",新泉股份,汽车零配件与设备,10.37,22.64,21.14,11.39,11.41,51.44,6.56,70.28
sh,="603322",超讯通信,通信技术服务,10.14,25.31,11.91,19.7,15.15,177.77,10.74,54.51

数据来源于：理杏仁网站(lixinger.com)
