﻿交易所,代码,公司,行业,归属于母公司普通股股东的加权ROE 2013-12-31 累计(%),归属于母公司普通股股东的加权ROE 2012-12-31 累计(%),归属于母公司普通股股东的加权ROE 2011-12-31 累计(%),归属于母公司普通股股东的加权ROE 2010-12-31 累计(%),归属于母公司普通股股东的加权ROE 2009-12-31 累计(%),PE-TTM(扣非) 2014-04-30 ,PB(不含商誉) 2014-04-30 ,资产负债率 2013-12-31 累计(%)
sz,="000423",东阿阿胶,中药,25.8,26.82,27.47,22.36,21.12,17.79,3.88,14.97
sh,="600809",山西汾酒,饮料,25.62,44.11,34.5,27.55,23,22.5,3.03,33.36
sz,="002717",岭南股份,建筑与工程,25.58,28.63,34.85,44.56,42.4,31.17,4.78,64.62
sz,="300379",东方通,计算机软件,25.37,28.73,34.37,36.89,52.08,61.22,7.84,31.78
sz,="002038",双鹭药业,生物科技,25.16,26.16,37.46,25.42,28.37,33.62,7.18,4.54
sz,="000963",华东医药,药品流通,25.15,26.64,28.49,28.12,40.2,33.1,7.2,60.71
sz,="002219",恒康医疗,医疗保健提供商与服务,24.93,14.44,16.03,17.09,14.29,65.62,20.78,28.19
sh,="600315",上海家化,个人用品,24.89,27.77,22.33,19.87,19.43,28.96,7.49,25.55
sz,="002153",石基信息,计算机软件,24.87,25.08,27.01,27.05,19.52,40.58,8.48,22.18
sz,="000671",阳光城,住宅地产开发和管理,24.82,27.3,17.13,45.32,23.3,12.13,2.57,86.86
sh,="600594",益佰制药,中药,24.76,24.3,26.47,24.95,19.02,34.69,5.85,39.63
sz,="002116",中国海诚,建筑与工程,24.73,20.98,17.76,13.93,14.07,19.27,4.06,79.02
sz,="002065",东华软件,计算机软件,24.36,22.7,20.74,22.08,20.3,34.72,6.72,38.19
sz,="300383",光环新网,互联网软件与服务,24.29,24.67,23.1,29.38,53.33,68.94,8,31.73
sz,="002706",良信电器,电气部件与设备,24.09,28.26,36.45,42.04,22.91,30.87,3.45,38.47
sz,="002725",跃岭股份,汽车零配件与设备,23.94,26.53,32.07,35,33.39,26.64,3.07,28.28
sh,="600153",建发股份,工业贸易经销商,23.83,23.78,31.78,32.78,22.91,6.78,1.08,79.57
sz,="000858",五粮液,饮料,23.71,36.82,30.01,26.68,24.95,9.51,1.73,16.11
sz,="000786",北新建材,建筑材料,23.28,20.69,18.64,17.27,15.42,10.26,2,48.7
sz,="002262",恩华药业,化学制剂,23.26,22.7,20.94,18.02,15.2,42.53,8.84,46.61
sz,="300370",安控科技,电子设备及服务,23.23,26.37,31.84,39.42,34.78,38.9,5.45,57.66
sh,="600016",民生银行,银行,23.23,25.24,23.95,18.29,20.19,5.11,1.06,93.67
sz,="002305",南国置业,商业地产开发和管理,23.18,23.3,18.4,13.73,20.42,11.46,2.5,67.21
sz,="300376",易事特,电气部件与设备,23.15,22.36,30.46,25.35,66.09,31,4.37,54.75
sh,="600887",伊利股份,食品,23.15,25.97,35.33,20.28,20.78,27.56,4.42,50.38
sh,="600036",招商银行,银行,23.12,24.78,24.17,21.75,21.18,4.75,0.93,93.38
sz,="300381",溢多利,化学原料药,23.07,25.49,26.05,21.48,23,31.38,3.67,18.71
sh,="600729",重庆百货,百货商店,23.01,23.09,24.69,26.91,17.76,11.28,1.94,61.75
sz,="300380",安硕信息,计算机软件,22.97,26.09,31.06,56.04,42.84,43.34,4.93,15.16
sh,="600048",保利地产,住宅地产开发和管理,22.95,21.84,20.2,18.02,18.64,5.09,1.04,77.97
sz,="002375",亚厦股份,建筑与工程,22.86,20.11,17.23,13.99,28.95,17.1,2.94,65.04
sz,="002241",歌尔股份,电子元器件,22.75,21.51,28.37,24.64,11.88,32.32,6.44,49.04
sz,="002104",恒宝股份,电子设备及服务,22.73,16.72,17.24,17.7,18.31,35.39,6.85,21.49
sz,="300377",赢时胜,资本市场服务,22.61,26.6,32.68,44.24,92.97,46.47,4.67,14.82
sz,="002041",登海种业,农牧渔产品,22.6,20.81,22.57,24.74,13.16,27,5.77,25.81
sh,="601166",兴业银行,银行,22.39,26.65,24.67,24.64,24.54,4.46,0.9,94.53
sz,="000861",海印股份,房地产租赁,22.37,29.15,35.02,32.33,18.94,14.08,2.44,62
sz,="300026",红日药业,中药,22.17,20.65,12.1,10.54,33,43.59,7.95,23.27
sh,="600252",中恒集团,中药,22.1,29.89,25.45,40.8,24.74,20.69,3.72,39.1
sz,="002152",广电运通,电脑与外围设备,21.95,21.46,22.8,26.13,26.02,19.84,3.5,28.38
sh,="601398",工商银行,银行,21.92,23.02,23.44,22.79,20.14,4.55,0.89,93.24
sh,="600436",片仔癀,中药,21.92,27.47,22.91,22.17,17.23,30.26,4.83,20.47
sz,="300366",创意信息,通信技术服务,21.88,25.1,27.78,25.71,29.6,42.25,5.71,34.25
sh,="600570",恒生电子,资本市场服务,21.73,15.67,23.04,24.34,28.76,57.5,9.27,24.61
sz,="200002",万科B,,21.54,21.45,19.83,17.79,15.37,7.39,1.56,78
sz,="000002",万科A,住宅地产开发和管理,21.54,21.45,19.83,17.79,15.37,5.79,1.19,78
sh,="600000",浦发银行,银行,21.53,20.95,20.07,23.27,25.86,4.32,0.84,94.37
sz,="000631",顺发恒业,住宅地产开发和管理,21.48,22.8,25.99,27.69,23.89,6.39,1.5,76.66
sh,="601818",光大银行,银行,21.48,22.54,20.44,20.99,19.43,4.28,0.71,93.66
sh,="600763",通策医疗,医疗保健提供商与服务,21.4,24.38,23.89,21.2,11.26,67.81,12.48,12.58
sz,="300039",上海凯宝,中药,21.39,17.94,13.15,10.43,48.06,25.93,5.2,9.3
sh,="600161",天坛生物,生物科技,21.38,21.49,20.29,19.34,23.29,25.44,4.57,61.38
sz,="300359",全通教育,计算机软件,21.34,26.22,33.02,60.94,60.3,76.92,8.99,10.01
sz,="002410",广联达,计算机软件,21.31,15.74,15.62,14.99,51.36,36.73,8.33,11.69
sz,="002244",滨江集团,住宅地产开发和管理,21.3,23.05,16.93,25.16,20.61,5.94,1.12,78.55
sh,="601939",建设银行,银行,21.23,21.98,22.51,22.61,20.87,4.52,0.87,93.01
sh,="600276",恒瑞医药,化学制剂,21.22,22.91,23.11,24.45,28.61,35.64,6.72,7.82
sh,="600511",国药股份,药品流通,21.12,19.92,19.48,26.4,24.53,23.29,4.39,56.77
sh,="600987",航民股份,纺织品,21.1,16.76,17.67,17.3,13.43,9.11,1.66,31.85
sh,="600743",华远地产,住宅地产开发和管理,21.03,20.53,20.94,21.34,21.39,9.32,1.59,78.89
sh,="603005",晶方科技,半导体,20.94,22.31,22.51,24.22,16.15,50.39,5.26,29.26
sz,="002030",达安基因,生物科技,20.91,16.96,15,14.28,13.57,95.23,9.68,34.37
sh,="601288",农业银行,银行,20.89,20.74,20.46,22.49,20.53,4.56,0.87,94.2
sh,="600983",惠而浦,家用电器,20.67,21.04,27.39,32.78,28.81,21.19,3.71,66.08
sz,="002035",华帝股份,耐用家居用品,20.6,26.89,28.05,28.47,15.91,17.98,3.24,46.25
sz,="300146",汤臣倍健,食品,20.57,15.45,11.06,60.18,69.42,44.05,12.04,9.06
sz,="002508",老板电器,家用电器,20.57,16.65,13.01,25.82,21.48,24.72,4.79,27.15
sz,="002142",宁波银行,银行,20.41,19.97,18.81,20.53,15.79,5.09,0.95,94.54
sz,="000069",华侨城A,酒店餐饮与休闲,20.16,21.35,21.58,25.71,17.08,8.48,1.45,68.53
sz,="002285",世联行,其他房地产服务,20.13,14.85,12.54,22.29,29.39,21.07,4.33,29.01
sz,="002275",桂林三金,中药,20.1,16.48,15.6,15,26.79,23.1,4.54,18.08
sh,="600828",茂业商业,百货商店,20.1,17.58,27.97,25.18,29.02,14.66,2.39,50.48
sz,="002358",森源电气,电气部件与设备,20.09,17.92,13.94,10.35,27.93,48.79,5.98,32.55
sz,="002701",奥瑞金,容器与包装,19.79,25.46,37.17,31.78,20.15,30.22,4.17,38.16
sz,="002570",贝因美,食品,19.73,15.14,18.21,44.71,71.81,22.45,3.61,23.15
sh,="600697",欧亚集团,百货商店,19.66,18.83,17.16,15.76,14.56,12.09,2.21,79.78
sz,="300124",汇川技术,电气部件与设备,19.59,12.28,14.3,27.87,60.29,41.27,7.41,14.8
sz,="000550",江铃汽车,汽车,19.56,19.55,27.6,30.99,23.74,14.79,2.36,44.33
sz,="200550",江铃B,,19.56,19.55,27.6,30.99,23.74,12.6,2.06,44.33
sz,="002646",青青稞酒,饮料,19.54,17.99,37.81,41.31,58.72,20.48,3.1,14.35
sh,="600658",电子城,工业地产开发和管理,19.53,20.06,16.7,23.86,25.97,11.58,1.88,31.83
sz,="002719",麦趣尔,食品,19.52,25.59,31.71,33.8,34.41,46.37,3.8,33.27
sh,="600197",伊力特,饮料,19.4,19.32,18.91,13.59,11.55,31.71,2.68,35.3
sh,="601808",中海油服,能源设备与服务,19.34,15.03,14.85,17.16,14.89,11.63,2,52.99
sz,="300368",汇金股份,电子设备及服务,19.31,23.89,25.23,28.83,32.2,39.59,4.03,23.72
sh,="600015",华夏银行,银行,19.3,18.5,17.44,18.25,13.04,4.64,0.84,94.86
sz,="002450",*ST康得,化学制品,19.26,19.61,13.74,13.08,19.51,26.45,4.71,52.3
sz,="002327",富安娜,纺织品,19.09,18.93,17.45,11.78,32.59,14.36,2.36,24.37
sh,="600104",上汽集团,汽车,19.07,18.52,21.37,27.78,17.1,6.68,1.11,56.71
sh,="600271",航天信息,电子设备及服务,19.07,20.08,22.09,23.78,18.29,16.35,2.89,24.26
sz,="000887",中鼎股份,汽车零配件与设备,19.01,31.43,23.86,33.25,27.09,26.81,4.45,44.73
sz,="002721",金一文化,服装与配饰,18.8,17,18.31,28.85,14.98,63.01,3.7,69.62
sh,="600563",法拉电子,电子元器件,18.74,17.31,22.31,22.37,11.64,22.61,3.91,12.34
sz,="300298",三诺生物,医疗保健设备与用品,18.7,19.59,65.1,92.06,85.61,48.85,7.47,7.4
sh,="600794",保税科技,交通基本设施,18.67,27.69,32.38,22.73,20.09,24.6,4.49,63.71
sh,="601668",中国建筑,建筑与工程,18.6,16.52,16.28,12.05,14.89,4.55,0.75,79
sh,="600572",康恩贝,中药,18.56,19.1,17.4,16.43,10.67,43.77,4.86,41.81
sz,="002032",苏泊尔,耐用家居用品,18.54,16.24,18.38,17.58,15.33,14.08,2.44,34.94
sz,="000811",冰轮环境,通用机械,18.51,12.3,17.78,21.52,14.94,26.56,2.7,39.81
sh,="600845",宝信软件,计算机软件,18.5,19.18,21.03,22.33,23.27,40.77,4.52,57.23
sh,="900926",宝信B,,18.5,19.18,21.03,22.33,23.27,15.75,1.79,57.23
sh,="600588",用友网络,计算机软件,18.5,12.91,19.82,14.89,27.29,39.49,7.39,53.49
sh,="601998",中信银行,银行,18.48,16.7,21.07,19.24,12.71,5.56,0.95,93.66
sh,="600897",厦门空港,交通基本设施,18.47,18.4,18.81,19.22,21.95,9.88,1.64,10.38
sz,="002250",联化科技,化学原料,18.46,18.9,20.71,25.48,19.19,21.68,3.55,41.21
sz,="000006",深振业A,住宅地产开发和管理,18.44,19.71,16.51,21.14,17.59,10.01,1.6,58
sz,="000552",靖远煤电,煤炭,18.39,22.97,15.17,13.07,12.66,13.48,2.09,54.55
sz,="002223",鱼跃医疗,医疗保健设备与用品,18.38,20.46,22.98,23.93,23.08,51.43,8.03,16.35
sz,="002158",汉钟精机,通用机械,18.38,14.21,20.53,22.5,13.76,28.9,4.65,24.32
sh,="601888",中国国旅,酒店餐饮与休闲,18.21,19.56,15.59,10.49,18.67,24.41,3.32,25.12
sz,="002191",劲嘉股份,商业用品与服务,18.2,19.21,18.86,15.68,18.06,18.27,3.12,31.97
sz,="300104",乐视网,互联网软件与服务,18.19,16.9,13.06,15.6,26.99,108.39,16.58,58.58
sh,="600741",华域汽车,汽车零配件与设备,18.19,17.53,19.2,18.68,14.46,6.85,1.23,56.97
sz,="200011",深物业B,,18.19,28.43,25.67,23.27,15.67,25.59,1.35,53.43
sz,="000011",深物业A,住宅地产开发和管理,18.19,28.43,25.67,23.27,15.67,45.78,2.22,53.43
sh,="601169",北京银行,银行,18.05,18.3,19,17,16,4.85,0.8,94.14
sh,="600585",海螺水泥,建筑材料,18.05,13.5,29.1,19.39,13.17,8.64,1.54,36.88
sh,="601988",中国银行,银行,18.04,18.1,18.27,18.87,16.48,4.5,0.75,93.07
sz,="002712",思美传媒,传媒,17.96,24.72,29.02,29.76,22.89,41.95,4.31,35.98
sz,="000726",鲁泰A,纺织品,17.9,13.57,18.13,17.75,15.3,8.92,1.4,23.74
sz,="200726",鲁泰B,,17.9,13.57,18.13,17.75,15.3,8.45,1.36,23.74
sz,="002429",兆驰股份,家用电器,17.88,17.3,14.58,20.49,41.5,17.66,2.89,46.95
sh,="601009",南京银行,银行,17.56,17.35,15.87,17.21,13.23,4.92,0.81,93.81
sz,="002470",金正大,农用化工,17.56,16.67,15.13,19.28,23.25,19.26,3.14,52.29
sz,="300375",鹏翎股份,汽车零配件与设备,17.53,16.62,19.62,24.05,26.18,24.53,2.87,28.52
sz,="000596",古井贡酒,饮料,17.47,23.8,31.65,34.17,16.95,17.17,2.43,35.66
sz,="200596",古井贡B,,17.47,23.8,31.65,34.17,16.95,11.31,1.65,35.66
sz,="000501",鄂武商A,百货商店,17.46,18,17.67,18.78,17.13,12.06,2.1,75.25
sz,="002385",大北农,农牧渔产品,17.41,18.07,15.11,13.52,39.27,24.9,3.32,35.51
sh,="601006",大秦铁路,陆运,17.34,17.42,19.78,22.64,15.81,7.66,1.23,25.67
sz,="200869",张裕B,,17.3,31.13,43.18,41.57,41.17,11.35,1.59,20.38
sz,="000869",张裕A,饮料,17.3,31.13,43.18,41.57,41.17,18.87,2.56,20.38
sz,="000961",中南建设,住宅地产开发和管理,17.2,17.35,15.33,17.46,16.27,6.61,1,84.89
sh,="601117",中国化学,建筑与工程,17.15,18.47,16.65,13.82,23.89,8.66,1.33,68.44
sz,="002372",伟星新材,建筑产品,17.09,13.87,13.39,14.02,41.45,15.86,2.5,15.47
sh,="600557",康缘药业,中药,17.09,15.63,14.15,15.95,15.54,42.22,6.22,43.64
sz,="002367",康力电梯,专用设备,17.05,12.11,11.41,11.95,28.99,16.54,2.79,41.25
sh,="600060",海信电器,家用电器,17.03,20.1,26.37,15.81,15.66,9.47,1.33,48.82
sh,="600388",龙净环保,商业用品与服务,16.98,12,11.73,11.25,16.39,34.37,3.85,66.48
sz,="300349",金卡智能,电子设备及服务,16.95,26.43,58.45,65.93,74.23,37.21,6.46,22.93
sh,="900948",伊泰B股,,16.87,31.08,37.05,44.53,36.93,7.05,1.15,45
sz,="000582",北部湾港,交通基本设施,16.86,10.51,11.1,12.71,16.88,49.37,2.41,54.99
sz,="002007",华兰生物,生物科技,16.85,12.05,16.34,32.09,43.29,34.03,4.39,9.13
sz,="300182",捷成股份,传媒,16.83,13.84,12.48,43.2,56.09,43.66,6.51,25.07
sz,="002277",友阿股份,百货商店,16.81,18.11,16.34,13.73,16.61,14.83,2.05,52.81
sh,="601088",中国神华,煤炭,16.81,19.92,21.08,20.31,19.16,6.39,1,35.09
sz,="300372",欣泰退,,16.8,19.87,22.16,30.19,28.99,32.09,2.73,45.94
sz,="300020",银江股份,信息技术服务,16.75,15.7,12.6,10.85,19.95,56.51,5.89,60.43
sz,="200024",招商局B,,16.73,15.19,13.39,11.66,10.54,5.92,0.87,70.97
sz,="000024",招商地产,,16.73,15.19,13.39,11.66,10.54,7.23,1.04,70.97
sz,="300275",梅安森,电子设备及服务,16.73,16.12,32.52,53.56,52.53,33.85,4.45,8.35
sz,="002431",棕榈股份,建筑与工程,16.72,14.47,15.46,17.19,33.92,20.47,3.08,62.56
sh,="600518",ST康美,中药,16.63,14.55,17.3,15.58,13.7,18.16,2.75,45.93
sh,="600795",国电电力,电力公用事业,16.62,17.4,13.71,11.31,10.69,6.61,0.99,75.61
sz,="002293",罗莱生活,纺织品,16.6,21.71,24.18,17.32,24.64,17.79,2.56,19.66
sz,="300024",机器人,通用机械,16.57,16.11,14.38,10.91,16.27,64.05,8.85,31.35
sz,="000001",平安银行,银行,16.57,16.78,20.32,23.22,26.59,6.37,0.97,94.08
sh,="601318",中国平安,保险,16.4,13.8,16,17.3,18.5,9.75,1.7,92.87
sh,="600647",同达创业,住宅地产开发和管理,16.39,12.18,13.03,13.28,76.46,179.98,7.23,42.46
sz,="002242",九阳股份,家用电器,16.38,17.06,18.07,21.62,24.98,17.85,2.84,31.9
sz,="000536",华映科技,电子元器件,16.28,11.03,13.59,15.11,16.96,40.53,6.6,61.96
sh,="603766",隆鑫通用,汽车,16.22,17.3,21.2,21.71,21.96,14.27,2,33.84
sz,="002716",ST金贵,有色金属,16.2,21,29.78,30.03,25.12,34.63,2.43,69.81
sh,="600352",浙江龙盛,化学制品,16.19,11.56,12.59,15.33,19.06,14.9,2.47,47.6
sz,="300378",鼎捷软件,计算机软件,16.16,19.6,23.62,21.52,12.61,33.66,2.81,37.38
sz,="000620",新华联,住宅地产开发和管理,16.15,20.28,28.08,16.24,15.35,47.64,3.07,80.67
sz,="200771",杭汽轮B,,16.13,20.57,20.82,26.14,27.7,8.11,1.14,39.68
sz,="002051",中工国际,建筑与工程,16.11,23.02,19.99,17.21,19.59,15.18,2.53,68.4
sh,="600703",三安光电,光电子器件,16.09,13.93,17.83,17.36,23.36,51.63,3.67,47.53
sz,="002651",利君股份,专用设备,16.08,14.86,59.77,168.83,104.98,19.17,3.16,25.24
sh,="600056",中国医药,药品流通,16.07,18.93,17.27,13.35,14.99,23.05,2.39,69.72
sh,="601139",深圳燃气,燃气公用事业,16.06,13.29,14.73,12.71,18.41,21.81,2.75,56.48
sz,="002588",史丹利,农用化工,16.02,13.47,17.91,28.62,22.48,15.72,2.32,37.76
sh,="601369",陕鼓动力,重型电气设备,16.02,19.13,16.85,16.55,17.52,16.05,1.76,57.01
sh,="600266",城建发展,住宅地产开发和管理,15.94,15.44,15.19,22.35,21.59,6.36,0.97,73.97
sh,="601000",唐山港,交通基本设施,15.92,13.22,10.99,13.39,15.53,11.05,1.62,45.18
sh,="600655",豫园股份,专营零售,15.88,17.77,17.7,15.72,13.55,21.41,1.54,48.05
sz,="300133",华策影视,传媒,15.87,15.64,12.45,25.23,45.4,69.97,8.61,13.55
sz,="002709",天赐材料,化学原料,15.87,14.01,11.65,13.69,16.57,47.53,3.33,28.96
sh,="600248",延长化建,建筑与工程,15.83,16.01,18.54,18.68,16.83,19.35,2.16,70.57
sz,="002140",东华科技,建筑与工程,15.76,26.76,28.17,25.24,19.49,31.38,4.55,65.04
sz,="002287",奇正藏药,中药,15.75,14.82,14.15,14.63,21.11,45.87,5.92,5.63
sz,="300259",新天科技,电子设备及服务,15.75,13.8,20.43,42.43,32.4,33.73,3.89,14.62
sz,="300244",迪安诊断,医疗保健提供商与服务,15.74,12.4,14.79,25.91,24.48,96.99,14.73,27.32
sh,="601231",环旭电子,电子设备及服务,15.72,21.56,22.28,18.87,10.98,49.41,6.32,55.17
sh,="601311",骆驼股份,汽车零配件与设备,15.69,16.24,16.48,32.95,43.44,18.12,2.54,32.28
sz,="000876",新希望,农牧渔产品,15.68,16.55,30.94,15.67,12.13,12.88,1.64,43.23
sh,="600223",鲁商发展,住宅地产开发和管理,15.58,17.14,19.58,51.25,72.83,12.42,1.82,92.58
sz,="300267",尔康制药,化学原料药,15.56,13.87,27.66,46.81,31.42,62.95,10.19,7.81
sz,="002628",成都路桥,建筑与工程,15.53,17.46,33.27,33.18,26.3,12.4,1.36,67.58
sz,="002668",奥马电器,家用电器,15.51,17.18,28.01,34.46,25.14,15.33,2.05,52.78
sh,="600582",天地科技,专用设备,15.5,24.41,24.53,29.6,32.84,15.58,2.02,47.76
sh,="601328",交通银行,银行,15.49,18.43,20.49,20.08,19.26,4.38,0.63,92.93
sz,="000987",越秀金控,证券,15.48,20.85,22.29,23.24,23.51,13.44,1.58,42.01
sz,="002475",立讯精密,电子元器件,15.48,13.58,19.82,30.22,28.7,64,11.79,49.11
sh,="600329",中新药业,中药,15.45,21.96,13.36,17.74,18.54,34.61,3.75,51.07
sz,="002705",新宝股份,家用电器,15.44,16.17,16.16,18.51,18.62,38.76,2.88,60.88
sz,="300293",蓝英装备,通用机械,15.43,17.87,39.8,41.62,48.9,33.93,4.26,58.75
sz,="002671",龙泉股份,建筑产品,15.42,14.23,39.73,39.17,52.03,29,2.72,41.21
sz,="000417",合肥百货,百货商店,15.41,16.4,27.57,25.04,20.24,10.93,1.36,54.09
sz,="300002",神州泰岳,互联网软件与服务,15.36,14.36,13.31,13.64,33.2,30.98,4.71,13.27
sh,="603308",应流股份,专用设备,15.35,19.69,23.74,16.2,11.54,28.85,2.55,68.37
sz,="000513",丽珠集团,化学制剂,15.34,15.17,13.41,17.94,24.9,28.88,3.84,45.1
sz,="002128",露天煤业,煤炭,15.34,30.03,38.09,38.5,35.15,11.03,1.28,35.84
sz,="300303",聚飞光电,光电子器件,15.3,13.89,35.94,40.81,51.17,35.55,5.04,26.9
sz,="002482",广田集团,建筑与工程,15.29,12.86,10.66,23.58,40.24,12.12,1.76,57.56
sz,="002376",新北洋,电脑与外围设备,15.2,15.41,13.64,12.35,37.24,28.24,4.02,30.25
sz,="002572",索菲亚,耐用家居用品,15.14,12.23,13.96,57.25,68.88,29.91,4.32,14.08
sz,="200152",山航B,,15.08,26.36,45.05,56.84,43.11,20.67,1.09,76.25
sh,="601222",林洋能源,电气部件与设备,15.05,13.77,16.89,36.71,47.23,18.27,2.6,19.91
sz,="000517",荣安地产,住宅地产开发和管理,15.01,16.78,19.2,13.83,64.35,13.53,1.51,60.43
sz,="002663",普邦股份,建筑与工程,14.99,16.2,45.79,24.21,40.2,22.24,2.98,35.85
sz,="002698",博实股份,专用设备,14.97,20.74,27.07,28.75,28.97,49.45,6.43,23.02
