﻿交易所,代码,公司,行业,归属于母公司普通股股东的加权ROE 2013-12-31 累计(%),归属于母公司普通股股东的加权ROE 2012-12-31 累计(%),归属于母公司普通股股东的加权ROE 2011-12-31 累计(%),归属于母公司普通股股东的加权ROE 2015-12-31 累计(%),归属于母公司普通股股东的加权ROE 2014-12-31 累计(%),PE-TTM(扣非) 2016-04-30 ,PB(不含商誉) 2016-04-30 ,资产负债率 2015-12-31 累计(%)
sz,="002787",华源控股,容器与包装,18.94,19.09,22.63,16.32,16.64,59.83,5.69,29.9
sz,="002779",中坚科技,专用设备,18.93,24.36,36.86,14.05,19.38,110.62,8.28,20.88
sz,="002763",汇洁股份,服装与配饰,18.88,20.8,28.47,15.02,20.03,45.47,4.31,19.57
sz,="002742",三圣股份,建筑材料,18.8,22.69,24.63,11.1,15.96,40.72,4.04,42.49
sh,="600563",法拉电子,电子元器件,18.74,17.31,22.31,17.87,18.28,24.91,4.14,11.72
sh,="601668",中国建筑,建筑与工程,18.6,16.52,16.28,16,17.7,6.58,1.11,77.79
sh,="600572",康恩贝,中药,18.56,19.1,17.4,12.02,21.42,28.69,5.19,52.29
sz,="002032",苏泊尔,耐用家居用品,18.54,16.24,18.38,21.9,19.63,24.63,4.52,32.27
sz,="000811",冰轮环境,通用机械,18.51,12.3,17.78,14.86,13.34,55.04,4.18,52.89
sh,="600845",宝信软件,计算机软件,18.5,19.18,21.03,10.99,14.23,64.36,3.82,37.68
sh,="900926",宝信B,,18.5,19.18,21.03,10.99,14.23,40.95,2.39,37.68
sh,="601998",中信银行,银行,18.48,16.7,21.07,14.55,16.84,6.99,0.88,93.76
sh,="600897",厦门空港,交通基本设施,18.47,18.4,18.81,12.73,16.89,15.82,1.88,18.5
sz,="002250",联化科技,化学原料,18.46,18.9,20.71,16.61,17.98,19.19,2.78,34.1
sz,="002223",鱼跃医疗,医疗保健设备与用品,18.38,20.46,22.98,18.85,18.24,44.66,7.98,27.13
sz,="002158",汉钟精机,通用机械,18.38,14.21,20.53,10.78,20.29,44.42,3.19,19.26
sh,="603996",ST中新,家用电器,18.33,34.35,36.2,13.18,14.38,65.19,4.59,50.01
sh,="603108",润达医疗,生物科技,18.29,18.88,24.78,12.59,17.11,89.35,8.45,45.18
sh,="601888",中国国旅,酒店餐饮与休闲,18.21,19.56,15.59,14.15,15.37,27.87,3.62,24.4
sz,="002191",劲嘉股份,商业用品与服务,18.2,19.21,18.86,19.02,18.15,23.58,4.22,18.51
sh,="600741",华域汽车,汽车零配件与设备,18.19,17.53,19.2,18.89,20.76,10.46,1.31,57.22
sz,="300476",胜宏科技,电子元器件,18.15,19.14,19.61,13.81,18.46,58.62,6.18,37.06
sh,="600422",昆药集团,中药,18.15,20.94,17.01,18.37,15.84,28.67,3.31,32.59
sz,="002085",万丰奥威,汽车零配件与设备,18.14,15.89,15.25,23.99,23.71,52.3,7.58,46.76
sz,="300447",全信股份,电气部件与设备,18.09,21.88,24.55,15.9,18.62,80.65,10.59,17.56
sh,="601169",北京银行,银行,18.05,18.3,19,16.26,17.98,7.77,1.17,93.67
sh,="600585",海螺水泥,建筑材料,18.05,13.5,29.1,11.03,18.47,18.55,1.21,30.13
sh,="601988",中国银行,银行,18.04,18.1,18.27,14.53,17.28,5.79,0.79,91.93
sh,="603520",司太立,化学原料药,18.03,11.46,25.98,15.95,17.28,86.79,6.51,69.04
sz,="000726",鲁泰A,纺织品,17.9,13.57,18.13,10.66,15.39,14.39,1.52,19.96
sz,="200726",鲁泰B,,17.9,13.57,18.13,10.66,15.39,11.5,1.2,19.96
sh,="603009",北特科技,汽车零配件与设备,17.85,25.72,28.66,10.27,13.2,74.25,6.54,51.93
sz,="300493",润欣科技,半导体,17.82,22.31,31.28,14.46,15.59,137.37,11.55,29.66
sz,="002786",银宝山新,专用设备,17.71,13.84,22.07,12.19,10.82,90.26,7.43,64.79
sz,="300416",苏试试验,电子设备及服务,17.64,21.64,28.05,11.71,16.18,84.44,8.17,23.21
sh,="601009",南京银行,银行,17.56,17.35,15.87,17.59,19,7.73,1.15,93.49
sz,="002470",金正大,农用化工,17.56,16.67,15.13,15.08,18.7,21.41,2.96,30.84
sz,="300375",鹏翎股份,汽车零配件与设备,17.53,16.62,19.62,12.57,14.91,30.1,3.17,20.49
sh,="600446",金证股份,资本市场服务,17.5,13.02,10.84,23.78,20.34,109.03,24.96,51.59
sh,="600835",上海机电,重型电气设备,17.49,13.39,12.46,22.76,14.34,25.7,2.56,64.87
sh,="900925",机电B股,,17.49,13.39,12.46,22.76,14.34,18.55,1.83,64.87
sz,="000596",古井贡酒,饮料,17.47,23.8,31.65,15.91,15.05,27.41,3.85,32.71
sz,="200596",古井贡B,,17.47,23.8,31.65,15.91,15.05,15.29,2.1,32.71
sz,="000501",鄂武商A,百货商店,17.46,18,17.67,20.73,20.45,13.31,2.1,76.75
sz,="002385",大北农,农牧渔产品,17.41,18.07,15.11,10.84,14.87,47.46,3.34,33.14
sh,="601006",大秦铁路,陆运,17.34,17.42,19.78,14.35,17.82,8.8,1.07,20.9
sz,="300443",金雷股份,通用机械,17.31,17.71,21.44,20.29,24.39,48.41,8.58,12.61
sz,="200869",张裕B,,17.3,31.13,43.18,14.4,15.11,14.21,1.89,25.02
sz,="000869",张裕A,饮料,17.3,31.13,43.18,14.4,15.11,25.8,3.44,25.02
sz,="002210",*ST飞马,物流,17.23,14.56,15.14,11.89,19.78,64.41,5.99,88.2
sh,="601117",中国化学,建筑与工程,17.15,18.47,16.65,11.45,14.13,10.63,1.03,65.92
sz,="002372",伟星新材,建筑产品,17.09,13.87,13.39,21.46,19.12,21.25,4.18,17.5
sh,="600557",康缘药业,中药,17.09,15.63,14.15,13.65,15.87,26.12,3.19,33.31
sz,="300431",暴风集团,互联网软件与服务,17.08,31.31,62.58,33.84,15.78,346.11,40.15,50.62
sz,="002325",洪涛股份,建筑与工程,17.06,14.76,11.38,11.75,13.45,36.27,3.71,51.68
sz,="002367",康力电梯,专用设备,17.05,12.11,11.41,22.7,21.76,24.9,4.71,41.53
sh,="600060",海信电器,家用电器,17.03,20.1,26.37,13.11,13.52,15.87,1.78,41.56
sh,="600388",龙净环保,商业用品与服务,16.98,12,11.73,16.75,15.67,26.78,3.9,72.89
sh,="600167",联美控股,复合型公用事业,16.94,15.55,13.43,16.39,17.14,17.22,2.68,63.86
sz,="300422",博世科,商业用品与服务,16.85,24.16,28.12,13.11,16.35,129.25,11.85,64.58
sz,="002007",华兰生物,生物科技,16.85,12.05,16.34,16.72,16.66,48.74,7.06,3.41
sz,="300182",捷成股份,传媒,16.83,13.84,12.48,18.9,15.49,50.94,6.94,28.02
sz,="002769",普路通,商业用品与服务,16.82,17.8,26.16,24.32,29.1,70.02,10.54,96.52
sz,="002277",友阿股份,百货商店,16.81,18.11,16.34,10.01,12.47,20.97,1.79,64.12
sh,="603936",博敏电子,电子元器件,16.81,20.86,19.27,10.92,14.03,133.13,6.5,50.19
sz,="300421",力星股份,通用机械,16.66,20.91,28.26,10.36,15.53,65.94,5.52,16.67
sh,="600518",ST康美,中药,16.63,14.55,17.3,18.54,17.74,22.53,3.98,50.56
sz,="300024",机器人,通用机械,16.57,16.11,14.38,16.72,18.47,175.62,7.89,19.58
sz,="000001",平安银行,银行,16.57,16.78,20.32,14.94,16.35,6.77,0.95,93.56
sz,="300012",华测检测,商业用品与服务,16.5,14.54,12.83,13.4,14.13,51.43,6.34,22.71
sh,="601318",中国平安,保险,16.4,13.8,16,17.12,18.3,10.75,1.75,91.32
sz,="002242",九阳股份,家用电器,16.38,17.06,18.07,19.72,17.79,27.26,4.45,42.98
sz,="300295",三六五网,互联网软件与服务,16.34,19.01,44.06,14.82,19.49,62.23,6.8,15.15
sh,="600687",*ST刚泰,服装与配饰,16.28,17.67,34.93,19.61,16.8,95.66,3.81,44.23
sh,="603066",音飞储存,黑色金属,16.27,20.93,24.91,11.98,16.73,64.41,5.95,23.21
sh,="603608",天创时尚,服装与配饰,16.27,21.87,24.8,12.91,16.57,68.24,4.21,38.12
sh,="601368",绿城水务,水公用事业,16.26,16.55,15.24,11.59,16.53,40.98,3.73,62.65
sh,="601020",华钰矿业,有色金属,16.24,51.72,33.45,16.06,23.81,85.97,9.8,47.44
sh,="603766",隆鑫通用,汽车,16.22,17.3,21.2,17.37,16.06,21.66,3.1,34.25
sh,="600352",浙江龙盛,化学制品,16.19,11.56,12.59,20.09,24.97,18.42,2.22,43.41
sz,="300437",清水源,化学制品,16.17,16.75,22.34,11,16.68,160.08,12.94,11.93
sz,="300451",创业慧康,计算机软件,16.13,18.46,25.64,10.22,14.67,200.91,15.09,32.54
sz,="002051",中工国际,建筑与工程,16.11,23.02,19.99,18.87,17.39,15.63,2.84,67.56
sh,="600703",三安光电,光电子器件,16.09,13.93,17.83,14.21,13.88,34.08,3.04,23.1
sh,="600056",中国医药,药品流通,16.07,18.93,17.27,11.91,11.07,20.82,2.88,62.63
sh,="601139",深圳燃气,燃气公用事业,16.06,13.29,14.73,10.15,13.85,24.11,2.5,51.2
sh,="603315",福鞍股份,通用机械,16.06,15.36,18.74,10.4,15.84,82.58,5.88,39.81
sh,="603311",金海环境,专用设备,16.04,16.1,47.16,11.32,18.92,91.88,8.19,24.7
sz,="002588",史丹利,农用化工,16.02,13.47,17.91,18.57,17.43,24.63,3.84,39.37
sh,="601900",南方传媒,传媒,16.02,19.3,21.05,17.74,17.58,49.4,4.32,55.5
sh,="601000",唐山港,交通基本设施,15.92,13.22,10.99,13.44,16.8,14.1,1.63,31.65
sz,="000981",ST银亿,汽车零配件与设备,15.9,21.28,25.81,10.63,13.55,112.71,4.5,78.06
sh,="600655",豫园股份,专营零售,15.88,17.77,17.7,10.48,14.42,24.96,2.22,50.9
sz,="300133",华策影视,传媒,15.87,15.64,12.45,11.92,12.65,69.27,5.85,26.89
sz,="300490",华自科技,电气部件与设备,15.86,18.1,14.5,13.55,14.78,105,7.57,44.15
sz,="002287",奇正藏药,中药,15.75,14.82,14.15,17.01,16.31,61.85,8.84,20.24
sz,="002770",科迪乳业,食品,15.74,20.12,11.23,11.4,16.72,75.74,6.3,45.64
sz,="300244",迪安诊断,医疗保健提供商与服务,15.74,12.4,14.79,21.31,19.57,98.57,13.12,53.81
sh,="601231",环旭电子,电子设备及服务,15.72,21.56,22.28,10.57,16.72,33.05,2.95,47.75
sh,="601311",骆驼股份,汽车零配件与设备,15.69,16.24,16.48,14.34,18.03,24.89,2.89,28.93
sz,="000876",新希望,农牧渔产品,15.68,16.55,30.94,11.98,13.68,17.45,1.85,31.46
sh,="600761",安徽合力,专用设备,15.61,12.1,14.75,10.18,15.72,19.81,1.51,26.72
sz,="300267",尔康制药,化学原料药,15.56,13.87,27.66,29.02,19.84,46.89,7.03,11.33
sz,="002008",大族激光,电子设备及服务,15.53,20.02,22.23,16.99,18.47,31.87,4.9,35.22
sz,="002668",奥马电器,家用电器,15.51,17.18,28.01,16.46,14.17,40.69,8.91,58.49
sh,="601328",交通银行,银行,15.49,18.43,20.49,13.46,14.87,6.03,0.74,92.48
sz,="000987",越秀金控,证券,15.48,20.85,22.29,10.56,12.32,151.57,2.44,32.95
sz,="002475",立讯精密,电子元器件,15.48,13.58,19.82,21.02,20.3,34.02,6.91,49.26
sh,="600329",中新药业,中药,15.45,21.96,13.36,13.54,13.85,38.02,3.33,32.36
sh,="600633",浙数文化,互联网软件与服务,15.44,20.75,25.95,15.16,14.08,45.15,13.81,31.8
sz,="002705",新宝股份,家用电器,15.44,16.17,16.16,12.51,10.35,29.66,3.55,48.73
sh,="603118",共进股份,通信设备,15.38,18.75,22.82,12.15,15.23,48.63,4.74,49.7
sz,="000513",丽珠集团,化学制剂,15.34,15.17,13.41,15.51,14.66,30.07,3.94,40.45
sz,="300438",鹏辉能源,电气部件与设备,15.28,16,19.67,12.61,13.91,105.17,11,39.54
sh,="603099",长白山,酒店餐饮与休闲,15.26,21.41,22.5,12.32,14.13,54.88,6.05,5.03
sz,="002572",索菲亚,耐用家居用品,15.14,12.23,13.96,21.85,18.2,46.92,10.23,23.18
sz,="200152",山航B,,15.08,26.36,45.05,17.22,10.33,14.04,1.8,73.61
sh,="601222",林洋能源,电气部件与设备,15.05,13.77,16.89,11.87,14.76,26.9,2.65,27.56
sz,="000043",中航善达,住宅地产开发和管理,15.04,15.05,23.22,10.9,14.56,59.58,1.41,79.48
sz,="002698",博实股份,专用设备,14.97,20.74,27.07,10.5,12.16,112.9,7.1,13.75
sz,="002419",天虹股份,百货商店,14.93,15.53,16.7,24.08,12.18,24.15,2.01,60.29
sh,="600085",同仁堂,中药,14.91,15.56,13.03,13.33,14.49,43.09,5.21,24.19
sz,="002398",垒知集团,建筑材料,14.89,14.61,11.57,10.59,12.91,24.87,2.31,17.63
sh,="600600",青岛啤酒,饮料,14.87,14.91,16.78,10.76,13.53,36.27,2.5,43.28
sh,="603328",依顿电子,电子元器件,14.85,17.84,18.98,11.25,11.44,23.97,2.57,16.39
sz,="300183",东软载波,电子设备及服务,14.82,18.04,18.56,13.47,13.69,31.8,4.02,8.1
sh,="601158",重庆水务,水公用事业,14.77,15.97,14.44,11.65,10.94,24.68,2.39,30.55
sz,="300009",安科生物,生物科技,14.73,13.31,12.05,17.14,15.88,96.23,14.96,9.76
sz,="300286",安科瑞,电气部件与设备,14.68,12.31,32.57,12.7,15.63,56.86,6.54,19.59
sz,="000411",英特集团,药品流通,14.67,15.52,60.01,10.72,11.38,66.07,6.8,75.26
sz,="002752",昇兴股份,容器与包装,14.65,16.11,22.87,10.68,12.29,71.88,7.28,43.15
sz,="000998",隆平高科,农牧渔产品,14.62,14.94,13,23.01,20.76,67.28,4.9,51.15
sz,="002772",众兴菌业,农牧渔产品,14.51,22.78,68.39,14.93,20.08,58.96,7.59,38.32
sh,="600377",宁沪高速,交通基本设施,14.49,12.99,13.96,12.45,13.21,15.26,2.01,41.92
sz,="002561",徐家汇,百货商店,14.43,15.36,16.91,13.39,14.46,24.22,2.69,17.52
sz,="002733",雄韬股份,电气部件与设备,14.39,16.88,19.31,11.39,14.09,66.08,6.22,45.41
sh,="600699",均胜电子,汽车零配件与设备,14.36,12.23,30.38,13.51,14.74,67.11,6.48,65.15
sh,="600327",大东方,专营零售,14.36,10.18,18.81,10.89,10.36,26.5,2.21,53.25
sz,="002690",美亚光电,专用设备,14.35,20.59,40.03,17.56,15.63,62.57,7.94,11.37
sh,="603019",中科曙光,电脑与外围设备,14.33,26.68,29,14.09,13.92,115.52,15.73,68.09
sz,="002782",可立克,电子元器件,14.23,20.77,26.49,12.37,14.06,128.67,9.99,19.4
sz,="300197",铁汉生态,建筑与工程,14.17,14.85,13.37,11.91,12.86,46.59,3.49,53
sz,="000826",启迪环境,商业用品与服务,14.16,23.88,21.47,16.53,16.82,28.06,4.38,60.35
sh,="600517",置信电气,重型电气设备,14.15,11.67,12.93,14.13,12.92,46.81,4.18,61.17
sz,="300253",卫宁健康,计算机软件,14.15,10.53,19.26,17.86,17.62,115.73,11.73,39.61
sz,="300231",银信科技,信息技术服务,14.05,13.26,18.59,19.78,15.37,75.93,12.38,25.29
sz,="300015",爱尔眼科,医疗保健提供商与服务,14.02,12.8,13.2,19.66,16.91,63.98,15.11,23.26
sz,="300342",天银机电,家用电器,14,18.79,33.29,13.4,11.94,60.86,9.43,15.06
sh,="600502",安徽建工,建筑与工程,13.98,20.15,25.47,11.69,13.92,27.01,2.62,78.77
sz,="300115",长盈精密,电子元器件,13.97,13.35,12.63,15.62,15.85,36.67,5.31,33.91
sh,="603968",醋化股份,化学制品,13.93,16.21,18.89,12.34,19.84,83.5,5.38,35.19
sz,="002681",奋达科技,家用电器,13.91,11.01,25.23,13.53,14.04,68.11,12.04,20.41
sh,="601801",皖新传媒,传媒,13.88,12.64,10.88,14.22,14.19,34.19,3.44,26.01
sh,="603085",天成自控,汽车零配件与设备,13.8,19,28.87,10.75,15.9,121.02,9.07,23.49
sh,="600993",马应龙,中药,13.77,14.22,12.65,13.25,13.49,36.35,3.91,21.72
sz,="300289",利德曼,生物科技,13.66,15.31,38.5,14.76,14.16,41.36,5.99,24.04
sh,="601186",中国铁建,建筑与工程,13.59,12.47,12.98,12.41,13.24,12.25,1.27,81.49
sz,="002252",上海莱士,生物科技,13.55,24.03,23.54,14.88,15.76,128.49,18.57,7.3
sz,="300145",中金环境,通用机械,13.41,11.49,10.3,16.33,14.58,49.48,5.19,32.29
sz,="002108",沧州明珠,化学制品,13.37,13.06,15.47,12.68,13.45,42.92,6.39,26.43
sz,="002792",通宇通讯,通信设备,13.36,11.02,16.12,26.15,50.93,56.63,6.97,43.16
sz,="002424",贵州百灵,中药,13.36,11.25,11.01,16.74,14.18,57.51,8.54,30.21
sz,="300003",乐普医疗,医疗保健设备与用品,13.36,16.42,21.81,15.62,14.21,55.13,11.74,30.94
sz,="000656",金科股份,住宅地产开发和管理,13.34,21.11,22.96,10.26,11.31,14.15,1.51,83.95
sz,="300271",华宇软件,信息技术服务,13.31,11.91,20.43,16,14.26,55.28,10.1,42.01
sh,="601800",中国交建,建筑与工程,13.29,14.69,17.31,11.88,13.36,12.71,1.51,76.81
sh,="603028",赛福天,黑色金属,13.29,16.18,17.11,10.72,11.74,157.35,9.76,41.08
sz,="300315",掌趣科技,计算机软件,13.26,13.56,28.41,11.1,11.15,57.9,12.52,18.48
sz,="200022",深赤湾B,,13.26,13.15,15.19,12.34,10.36,12.83,1.51,24.36
sz,="000022",深赤湾A,,13.26,13.15,15.19,12.34,10.36,19.16,2.29,24.36
sz,="002700",新疆浩源,石油天然气,13.24,23.63,39.78,14.05,14.96,55.24,6.98,19.37
sz,="002091",江苏国泰,工业贸易经销商,13.22,16.78,19.76,14.73,14.21,30.9,4.63,49.98
sh,="600185",格力地产,住宅地产开发和管理,13.21,14.81,13.22,40.12,10.22,18.01,2.89,80.78
sz,="300347",泰格医药,医疗保健提供商与服务,13.2,20.2,40.76,17.23,15.44,96.21,14.73,33.8
sh,="601313",江南嘉捷,,13.18,12.12,26.58,14.87,16.53,22.55,2.98,41.61
sz,="002649",博彦科技,信息技术服务,13.15,10.28,21.6,11.13,11.55,55.97,5.6,27.33
sz,="000587",金洲慈航,服装与配饰,13.11,18.54,209.12,12.16,11.42,59.21,4.5,58.08
sh,="600420",现代制药,化学制剂,13.05,13.54,15.75,17.72,17.69,41.9,6.23,61.05
sz,="002245",澳洋顺昌,物流,13.04,16.51,18.74,15.93,14.25,61.67,5.85,23.07
sz,="002664",长鹰信质,汽车零配件与设备,13.01,12.59,18.71,14.33,14.94,46.8,6.63,44.16
sz,="300336",新文化,传媒,13.01,18.52,32.91,10.24,12.68,62.51,8.86,28.33
sz,="300287",飞利信,信息技术服务,12.88,11.51,30.61,12.53,15.96,82.08,29.48,46.61
sh,="601985",中国核电,电力公用事业,12.86,13.04,15.5,12.7,11.61,31.45,2.85,75.18
sh,="601567",三星医疗,电气部件与设备,12.85,12.66,16.24,19.14,16,34.44,5.57,58.4
sz,="300262",巴安水务,商业用品与服务,12.78,10.03,10.77,12.12,13.33,68.26,7.82,60.86
sz,="000430",张家界,酒店餐饮与休闲,12.77,30.5,38.06,20.86,13.05,30.69,6.03,29.78
sh,="600039",四川路桥,建筑与工程,12.75,19.74,15,12.72,12.8,11.8,1.38,82.91
sz,="002444",巨星科技,通用机械,12.74,10.17,10.67,12,13.71,44.06,4.21,25.51
sz,="002546",新联电子,电气部件与设备,12.64,16.06,14.16,11.57,12.15,62.36,3.51,19.9
sz,="002641",永高股份,化学制品,12.62,15.95,27.03,11.67,10.63,27.74,3.13,40.39
sz,="300284",苏交科,商业用品与服务,12.62,10.46,26.51,13.29,14.64,34.52,4.35,48.44
sh,="601098",中南传媒,传媒,12.6,11.65,10.89,15.64,15.06,18.54,2.68,28.17
sh,="600350",山东高速,交通基本设施,12.57,11.6,12.75,12.48,12.71,10.59,1.14,45.56
sz,="002014",永新股份,容器与包装,12.56,16.77,18.99,11.54,10.45,29.78,3.05,21.44
sh,="600012",皖通高速,交通基本设施,12.54,11.81,14.39,11.95,11.83,23.6,2.73,26.64
sh,="603861",白云电器,电气部件与设备,12.5,14.24,15.67,13.42,11.46,73.48,6.24,39.19
sz,="000598",兴蓉环境,复合型公用事业,12.47,17.92,15.29,10.54,10.59,23.04,1.97,41.45
sz,="002003",伟星股份,服装与配饰,12.46,10.21,12.77,13.76,13.59,24.16,3.14,13.3
sz,="002396",星网锐捷,通信设备,12.37,12.56,10.89,11.26,11.64,47.56,4.88,36.85
sh,="600373",中文传媒,传媒,12.33,13.13,13.38,11.54,13.32,26.38,3.77,41.44
sh,="603000",人民网,互联网软件与服务,12.31,13.08,23.62,10.46,13.8,130.23,7.6,13.53
sh,="600196",复星医药,化学制剂,12.3,14.97,13.04,14.21,13.38,26.04,2.9,45.89
sz,="002300",太阳电缆,电气部件与设备,12.28,11.41,11.63,14.57,14.06,31.79,3.39,56.44
sz,="002581",未名医药,化学制剂,12.28,12.78,14.43,20.71,10.95,60.18,9.03,11.26
sz,="002677",浙江美大,家用电器,12.2,13.92,27.95,15.32,14.62,48.87,6.17,13.9
sh,="600742",一汽富维,汽车零配件与设备,12.17,14.37,18.04,11.19,16.3,13.93,1.44,36.76
sz,="300355",蒙草生态,建筑与工程,12.16,26.96,29.72,10.29,12.81,68.27,3.8,51.2
sh,="600823",世茂股份,住宅地产开发和管理,12.15,11.86,12.75,11.95,12.43,20.79,0.98,62.27
sh,="600068",葛洲坝,建筑与工程,12.14,13.24,14.52,13.82,12.57,11.2,1.4,77.98
sz,="000581",威孚高科,汽车零配件与设备,12.12,11.36,26.27,13.32,15.05,15.82,1.54,22.23
sz,="200581",苏威孚B,,12.12,11.36,26.27,13.32,15.05,11.96,1.14,22.23
sz,="002662",京威股份,汽车零配件与设备,12.07,18.09,41.89,10.77,14.64,23.99,2.99,35.66
sh,="601766",中国中车,专用设备,12.01,13.36,16.96,12.47,13.79,25.72,2.65,63.56
sz,="002394",联发股份,纺织品,11.94,10.58,15,11,11.97,22.49,1.93,39.74
sz,="002658",雪迪龙,电子设备及服务,11.93,11.46,27.3,18.07,15.79,44.13,6.77,12.67
sh,="600900",长江电力,电力公用事业,11.92,14.52,11.54,13.58,14.47,24.08,1.7,35.66
sh,="600004",白云机场,交通基本设施,11.91,10.64,10.36,14,13.38,10.86,1.34,20.71
sh,="601799",星宇股份,汽车零配件与设备,11.9,10.65,10.54,14.39,14.07,36.82,5.01,38.2
sz,="300258",精锻科技,汽车零配件与设备,11.87,11.94,18.63,11.36,11.13,32.03,3.38,28.43
sh,="603869",新智认知,酒店餐饮与休闲,11.81,12.12,18.9,10.51,11.64,86.63,7.84,16.69
sz,="300171",东富龙,专用设备,11.73,11.04,11.85,14.11,13.52,33.74,4.05,27.43
sh,="601198",东兴证券,证券,11.71,10.16,12.83,17.03,15.43,29.72,4.48,81.44
sz,="002317",众生药业,中药,11.69,11.94,10.59,15.13,12.81,25.82,6.81,36.73
sz,="300272",开能健康,专用设备,11.69,10.8,19.5,13.4,12.72,81.34,11.84,29.51
sz,="002501",*ST利源,有色金属,11.68,15.2,11.71,13.21,12.09,20.05,2.3,56.49
sh,="600723",首商股份,百货商店,11.67,16.19,16.51,10.83,11.37,16.22,1.71,41.21
sh,="600917",重庆燃气,燃气公用事业,11.49,10.42,11.74,11.13,12.51,43.42,4.5,52.52
sz,="300296",利亚德,光电子器件,11.47,10.62,25.19,21.23,17.42,58.57,13.88,54.44
sz,="000828",东莞控股,交通基本设施,11.44,10.84,11.45,18.99,15.47,13.15,2.15,44.93
sz,="300170",汉得信息,信息技术服务,11.44,10.92,10.24,13.58,12.21,56.74,6.42,17.35
sz,="002335",科华恒盛,电气部件与设备,11.36,10.16,13.09,12.16,11.82,60,7.42,51.98
sh,="600009",上海机场,交通基本设施,11.36,10.03,10.17,13.05,11.77,20.61,2.5,19.27
sz,="000650",仁和药业,中药,11.3,18.36,30.46,17.7,15.22,25.6,4.85,17.6
sz,="002025",航天电器,电子元器件,11.16,10.62,10.21,12.49,11.92,41.04,4.76,27.83
sz,="002267",陕天然气,石油天然气,11.09,11.68,15.65,12.43,14.41,17.7,2.03,49.43
sz,="002311",海大集团,农牧渔产品,11.01,16.81,14.67,16.72,12.89,30.87,4.8,37.72
sh,="600115",东方航空,航空运输,10.97,15.48,27.12,14.73,13.06,19.13,2.81,80.76
sz,="300294",博雅生物,生物科技,10.83,12.24,28.36,16.23,12.77,115.59,9.8,12.8
sz,="002179",中航光电,电子元器件,10.76,13.86,14.35,18.21,12.54,34.94,6.35,48.31
sh,="600018",上港集团,交通基本设施,10.76,10.75,11.38,11.53,13.13,20,1.91,31.84
sz,="002736",国信证券,证券,10.66,10.06,10.44,33.86,21.28,10.95,2.83,79.58
sz,="300100",双林股份,汽车零配件与设备,10.64,11.98,16.23,12.17,12.37,59.3,10.69,47.45
sh,="603609",禾丰牧业,农牧渔产品,10.64,16.15,21.85,12.51,12.8,31.7,3.6,28.9
sh,="600686",金龙汽车,汽车,10.54,10.45,14.18,16.26,10.59,26.15,2.44,76.47
sz,="000888",峨眉山A,酒店餐饮与休闲,10.46,19.29,17.19,10.7,11.28,40.82,3.27,21.01
sz,="001696",宗申动力,汽车,10.29,12.79,17.8,11,12,32.1,3.27,36.88
sh,="600728",佳都科技,信息技术服务,10.23,10.22,15.11,13.1,10.05,112.41,6.23,58.39

数据来源于：理杏仁网站(lixinger.com)
