﻿交易所,代码,公司,行业,归属于母公司普通股股东的加权ROE 2008-12-31 累计(%),归属于母公司普通股股东的加权ROE 2007-12-31 累计(%),归属于母公司普通股股东的加权ROE 2011-12-31 累计(%),归属于母公司普通股股东的加权ROE 2010-12-31 累计(%),归属于母公司普通股股东的加权ROE 2009-12-31 累计(%),PE-TTM(扣非) 2012-04-30 ,PB(不含商誉) 2012-04-30 ,资产负债率 2011-12-31 累计(%)
sh,="600519",贵州茅台,饮料,39.01,39.3,40.39,30.91,33.55,23.67,8.34,27.21
sz,="002440",闰土股份,化学制品,38.9,45.58,12.54,16.81,33.5,14.33,1.51,18.36
sz,="300025",华星创业,通信技术服务,38.44,58.78,12.48,14.59,26.77,34.51,4.92,43.54
sz,="002310",东方园林,建筑与工程,38.37,37.43,29.63,21.91,28.98,32.2,7.52,52.3
sz,="200869",张裕B,,38.26,30.98,43.18,41.57,41.17,18.5,6.24,29.41
sz,="000869",张裕A,饮料,38.26,30.98,43.18,41.57,41.17,26.16,8.73,29.41
sh,="600150",中国船舶,专用设备,38.22,50.54,13.33,17.45,19.3,23.7,2.17,60.83
sz,="002431",棕榈股份,建筑与工程,37.55,41.22,15.46,17.19,33.92,31.33,4.17,41.38
sz,="002557",洽洽食品,食品,37.31,28.18,10.64,33.77,30.07,36.73,2.75,18.8
sh,="601001",大同煤业,煤炭,37.26,13.78,11.2,14.59,20.2,21.96,2,26.01
sz,="002565",顺灏股份,纸类与林业产品,37.25,89.62,11.26,29.38,32.5,22.29,1.83,18.97
sh,="600123",兰花科创,煤炭,37.2,18.99,22.93,22.17,27.5,13.54,3.25,42.61
sz,="300170",汉得信息,信息技术服务,37,58.19,10.24,33.23,34.78,34.69,2.69,5.93
sh,="600000",浦发银行,银行,36.71,20.1,20.07,23.27,25.86,6.49,1.18,94.43
sz,="002539",云图控股,农用化工,36.66,36.13,11.05,26.24,18.4,20.83,1.99,47.45
sz,="000655",金岭矿业,黑色金属,36.52,28.99,20.99,25.68,14.94,22.12,3.15,11.36
sz,="002424",贵州百灵,中药,36.07,49.3,11.01,13.94,35.05,31.7,3.45,35.72
sz,="300096",易联众,信息技术服务,35.93,25.9,15.41,11.68,27.9,24.18,3.38,18.27
sz,="000157",中联重科,专用设备,35.91,45,25.16,33.41,38.12,9.35,2.14,50.22
sz,="002397",梦洁股份,纺织品,35.75,41.75,10.58,12.09,51.42,25.65,2.6,30.41
sh,="600309",万华化学,化学原料,35.74,45.73,27.87,27.74,22.56,16.79,4.79,52.83
sz,="002550",千红制药,化学制剂,35.23,23.56,10.43,47.2,46.13,26.61,2.03,4.7
sz,="002441",众业达,工业贸易经销商,35.06,46.07,10.53,13.63,28.8,19.84,1.95,30.48
sz,="002285",世联行,其他房地产服务,34.95,67.33,12.54,22.29,29.39,59.78,3.78,20.83
sz,="002327",富安娜,纺织品,34.68,41.31,17.45,11.78,32.59,27.13,4.5,26.89
sz,="002372",伟星新材,建筑产品,34.5,29.35,13.39,14.02,41.45,19.04,2.63,19.44
sz,="200771",杭汽轮B,,34.22,30.66,20.82,26.14,27.7,9.27,1.6,45.4
sz,="300005",探路者,休闲设备与用品,34.14,43.39,19.48,11.35,22.74,42.87,8.37,28.32
sz,="002474",榕基软件,信息技术服务,33.74,43.96,10.08,17.65,30.12,31.79,2.99,6.18
sz,="002393",力生制药,化学制剂,33.7,28.96,12.12,10.95,33.37,22.35,1.94,2.24
sz,="002038",双鹭药业,生物科技,33.33,27.79,37.46,25.42,28.37,28.06,5.73,2.91
sz,="002376",新北洋,电脑与外围设备,33.25,31.84,13.64,12.35,37.24,33.83,4.09,15.38
sz,="002485",希努尔,服装与配饰,33.17,16.45,10.43,17.2,25.06,19.5,2,12.21
sz,="002470",金正大,农用化工,33.13,41.98,15.13,19.28,23.25,22,3.37,42.65
sz,="002406",远东传动,汽车零配件与设备,33.06,54.15,10.42,14.78,33.59,15.56,1.41,6.31
sz,="002368",太极股份,信息技术服务,33,47,10.95,11.08,30.2,32.64,3.46,46.63
sz,="002543",万和电气,耐用家居用品,32.93,24.69,10.46,38.23,38.08,19.67,1.67,20.74
sh,="601666",平煤股份,煤炭,32.83,19.86,18.78,21.89,17.71,14.62,2.51,44.4
sz,="300104",乐视网,互联网软件与服务,32.81,28.18,13.06,15.6,26.99,50.58,6.71,40.42
sz,="300204",舒泰神,生物科技,32.56,18.01,13.49,38.73,38.88,49.61,5.64,4.12
sz,="002447",晨鑫科技,互联网软件与服务,32.55,37.49,13.34,14.78,26.92,47.33,5.39,40.79
sz,="000780",平庄能源,煤炭,32.25,13.68,21.81,19.33,17.48,15.57,2.9,17.44
sz,="002281",光迅科技,通信设备,32.15,36.7,10.46,12.9,22.67,48.34,3.91,31.22
sh,="601116",三江购物,食品与主要用品零售,31.94,40.45,13.2,23.94,30.91,34.84,3.27,52.72
sz,="002275",桂林三金,中药,31.92,39.19,15.6,15,26.79,26.15,3.77,9.91
sh,="600505",西昌电力,电力公用事业,31.82,33.21,27.36,35.47,47.89,192.77,5.38,45.5
sh,="600582",天地科技,专用设备,31.72,34.96,24.53,29.6,32.84,21.09,4.4,47.88
sz,="000895",双汇发展,食品,31.71,26.73,14.86,34.23,34.96,96.6,10.16,39.64
sh,="600547",山东黄金,有色金属,31.7,25.91,40.1,36.07,29.11,23.83,8.48,49.47
sh,="601888",中国国旅,酒店餐饮与休闲,31.63,49.22,15.59,10.49,18.67,28.31,5.07,33.08
sz,="002422",科伦药业,化学制剂,31.62,38.68,13.07,14.11,30.96,20.73,2.47,24.22
sz,="002552",宝鼎科技,通用机械,31.62,31.51,10.53,28.83,30.13,25.66,2.1,10.89
sz,="002024",苏宁易购,专营零售,31.6,37.66,23.68,24.48,28.44,15.53,3,61.48
sh,="600685",中船防务,专用设备,31.58,52.17,13.31,20.73,17.42,36.84,2.51,64.66
sh,="600828",茂业商业,百货商店,31.54,31.74,27.97,25.18,29.02,20.18,4.81,60.56
sz,="002482",广田集团,建筑与工程,31.5,40.22,10.66,23.58,40.24,24.2,2.32,48.35
sz,="002296",辉煌科技,通信设备,31.31,30.63,14.64,14.42,19.48,40.74,6.74,26.64
sz,="002358",森源电气,电气部件与设备,31.22,28.03,13.94,10.35,27.93,32.57,4.09,33.54
sz,="002128",露天煤业,煤炭,31.22,28.57,38.09,38.5,35.15,13.62,4.1,39.53
sz,="002405",四维图新,计算机软件,31.22,59.78,12.84,16.62,32.06,34.3,3.82,10.81
sz,="002299",圣农发展,农牧渔产品,31.15,33.85,16.78,16.66,23.55,26.08,3.82,26.17
sz,="002022",科华生物,生物科技,31.03,28.64,24.46,27.45,30.28,24.14,6.81,14.64
sz,="300271",华宇软件,信息技术服务,30.95,33.28,20.43,30,30.48,26.16,3.31,12.33
sz,="300160",秀强股份,非金属材料与制品,30.58,27.42,10.64,30.29,27.94,23.01,2.22,20.78
sz,="000651",格力电器,家用电器,30.36,31.94,34,36.51,33.48,12.52,2.99,78.43
sz,="002501",*ST利源,有色金属,30.34,82.36,11.71,28.19,20.95,22.63,2.77,43.84
sh,="601799",星宇股份,汽车零配件与设备,30.29,35.53,10.54,38.99,27.39,19.94,1.79,22.58
sh,="600348",阳泉煤业,煤炭,30.23,15.21,28.23,26.29,29.12,16.41,3.81,53.66
sz,="002430",杭氧股份,专用设备,30.02,22.04,19.17,21.88,28.75,25.75,4.1,51.32
sz,="300115",长盈精密,电子元器件,29.85,87.72,12.63,15.12,26.98,35.38,4.31,12.87
sz,="000538",云南白药,中药,29.4,28.18,24.29,23.07,17.98,28.17,6,38.89
sz,="300046",台基股份,半导体,29.36,27.28,10.69,10.83,28.85,19.54,2.2,8.27
sz,="002287",奇正藏药,中药,29.32,24.76,14.15,14.63,21.11,39.9,5.23,5.89
sz,="002394",联发股份,纺织品,29.12,48.93,15,11.04,33.97,11.53,1.51,19.15
sz,="002335",科华恒盛,电气部件与设备,29.08,24.71,13.09,12.73,35.68,25.31,2.76,26.23
sh,="600970",中材国际,专用设备,28.97,28.23,38.66,51.95,43.49,12.03,3.74,75.76
sz,="002545",东方铁塔,建筑产品,28.97,35.49,11.45,44.34,41.27,15.92,1.6,20.95
sh,="600743",华远地产,住宅地产开发和管理,28.91,32.59,20.94,21.34,21.39,11.89,2.25,72.29
sz,="002305",南国置业,商业地产开发和管理,28.77,35.29,18.4,13.73,20.42,20.47,3.46,64.23
sz,="002244",滨江集团,住宅地产开发和管理,28.75,54.45,16.93,25.16,20.61,17.32,2.36,80.6
sz,="002497",雅化集团,化学制品,28.68,24.58,10.98,33.06,46.81,26.47,2.96,7.37
sz,="002152",广电运通,电脑与外围设备,28.19,43.78,22.8,26.13,26.02,20.07,3.97,27.14
sh,="600066",宇通客车,汽车,27.72,19.25,40.58,37.68,29.27,14.55,2.99,57.54
sz,="002541",鸿路钢构,建筑产品,27.57,28.12,12.06,45.5,34.82,19.39,1.85,52.67
sz,="002475",立讯精密,电子元器件,27.56,25.33,19.82,30.22,28.7,30.83,5.57,33.04
sh,="601216",君正集团,化学原料,27.5,29.05,13.67,38.2,16.14,23.64,2.17,29.25
sz,="002277",友阿股份,百货商店,27.45,24.93,16.34,13.73,16.61,19.92,3.01,59.25
sh,="600036",招商银行,银行,27.41,24.76,24.17,21.75,21.18,7.37,1.69,94.1
sz,="002266",浙富控股,重型电气设备,27.36,64.32,15.3,14.04,14.73,35.38,4.21,37.44
sz,="300020",银江股份,信息技术服务,27.32,55,12.6,10.85,19.95,28.46,3.33,53.32
sz,="002217",合力泰,光电子器件,27.31,35.97,12.34,10.78,11.21,22.89,2,35.15
sz,="002385",大北农,农牧渔产品,27.08,26.41,15.11,13.52,39.27,25.79,3.88,24.21
sz,="002520",日发精机,通用机械,27,42.09,13.48,25.53,23.7,24.29,3.09,20.35
sz,="002479",富春环保,复合型公用事业,26.81,24.15,10.34,18.38,29.58,31.16,3.6,9.32
sz,="000338",潍柴动力,通用机械,26.73,41.02,27.1,44.91,34.86,12.19,2.36,53.04
sh,="600188",兖州煤业,煤炭,26.71,14.45,21.85,27.6,14.17,13.96,2.7,56.44
sz,="300225",金力泰,化学制品,26.35,35.56,10.14,47.37,51.33,31.24,1.65,11.11
sz,="002369",卓翼科技,通信设备,26.29,40.96,13.04,12.29,32.49,29.5,3.56,43.12
sz,="002273",水晶光电,光电子器件,26.15,55.98,21.35,21.24,14.41,38.08,4.07,7.98
sh,="601166",兴业银行,银行,26.06,25.34,24.67,24.64,24.54,5.44,1.25,95.18
sz,="002153",石基信息,计算机软件,25.95,35.48,27.01,27.05,19.52,34.73,9,13.59
sz,="000650",仁和药业,中药,25.94,18.15,30.46,22.79,22.65,23.12,6.15,29.81
sz,="000540",中天金融,住宅地产开发和管理,25.91,35.12,26.89,38.08,46.53,34.25,4.77,86.36
sz,="300247",融捷健康,休闲设备与用品,25.55,37.77,12.4,22.4,26.6,22.83,1.68,4.11
sz,="300240",飞力达,物流,25.47,33.85,16.09,37.02,23.01,26.76,2,29.82
sh,="600511",国药股份,药品流通,25.46,21.06,19.48,26.4,24.53,22.52,3.79,56.84
sz,="000552",靖远煤电,煤炭,25.38,18.06,15.17,13.07,12.66,38.99,5.32,55
sz,="300009",安科生物,生物科技,25.33,19.74,12.05,10.34,18.8,40.22,3.61,9.9
sz,="000963",华东医药,药品流通,25.31,33.94,28.49,28.12,40.2,27.29,6.74,69.29
sh,="601818",光大银行,银行,25.26,128.55,20.44,20.99,19.43,6.12,1.2,94.45
sz,="000877",天山股份,建筑材料,25.22,17.14,27.59,19.06,34.69,10.98,1.8,64.79
sh,="601117",中国化学,建筑与工程,25.17,46.55,16.65,13.82,23.89,13.87,2.12,65.54
sh,="600517",置信电气,重型电气设备,25.11,38.96,12.93,23.93,24.15,65.59,10.7,24.45
sh,="600845",宝信软件,计算机软件,25.08,23.21,21.03,22.33,23.27,28,4.43,53.59
sh,="900926",宝信B,,25.08,23.21,21.03,22.33,23.27,11.91,1.91,53.59
sh,="601899",紫金矿业,有色金属,25,58.21,24.52,24.6,20.7,17.19,3.63,42.41
sz,="002389",航天彩虹,航天航空,24.79,28.33,13.37,11.1,26.93,42.15,4.91,14.86
sz,="002375",亚厦股份,建筑与工程,24.58,39.75,17.23,13.99,28.95,24.78,4.29,57.37
sh,="600997",开滦股份,煤炭,24.45,22.37,12.89,16.19,17.87,20.22,2.33,57.69
sz,="200022",深赤湾B,,24.35,27.83,15.19,19.7,15.08,10.8,1.5,37.22
sz,="000022",深赤湾A,,24.35,27.83,15.19,19.7,15.08,13.72,1.88,37.22
sz,="002396",星网锐捷,通信设备,24.1,27.28,10.89,13.94,28.36,29.16,3.07,31.39
sz,="002267",陕天然气,石油天然气,24.05,41.89,15.65,17.33,16.98,26.24,3.01,53.44
sh,="601918",新集能源,煤炭,23.85,13.34,18.1,19.12,14.24,17.87,3.22,64.71
sz,="002357",富临运业,陆运,23.75,35.89,16.37,11.21,26.81,26.78,3.3,30.01
sz,="002237",恒邦股份,有色金属,23.75,41.12,13.19,14.52,12.98,31.28,2.97,63.13
sh,="900950",新城B股,,23.67,34.06,33.47,25.47,23.84,6.2,1.61,85.94
sz,="002050",三花智控,通用机械,23.6,11.57,14.05,22.66,19.83,22.29,2.6,37.5
sh,="600779",水井坊,饮料,23.47,16.39,20.65,16.44,22.58,39.9,7.33,33.99
sz,="002609",捷顺科技,信息技术服务,23.44,42.47,12.65,30.6,22.53,35.05,2.2,16.24
sz,="002549",凯美特气,化学原料,23.41,53.11,11.79,26.48,28.65,59.36,3.57,4.39
sh,="600031",三一重工,专用设备,23.3,43.49,55.96,54.67,29.37,13.54,5.46,59.55
sz,="002241",歌尔股份,电子元器件,23.19,49.84,28.37,24.64,11.88,39.38,4.9,60.97
sh,="600862",中航高科,航天航空,23.16,104.29,10.02,12.95,58.68,186.32,2.57,67.81
sz,="002472",双环传动,汽车零配件与设备,23,53.88,12.29,22.46,24.31,19.11,1.94,23.04
sz,="002429",兆驰股份,家用电器,22.88,62.6,14.58,20.49,41.5,19.08,2.69,42.73
sh,="600276",恒瑞医药,化学制剂,22.87,28.23,23.11,24.45,28.61,33.8,6.69,9.12
sz,="002252",上海莱士,生物科技,22.69,43.52,23.54,24.05,18.5,34.28,7.25,8.15
sz,="000885",城发环境,建筑材料,22.68,24.54,17.98,11.18,11,13.13,2.07,59.69
sz,="002123",梦网集团,通信技术服务,22.4,20.58,16.45,18.51,20.02,30.69,3.75,38.75
sz,="002255",海陆重工,通用机械,22.3,45,11.61,11.5,16.48,25.17,2.76,39.52
sz,="002453",华软科技,化学原料,22.27,18.1,10.46,16.86,24.1,40.83,4.1,30.25
sz,="002007",华兰生物,生物科技,22.09,19.75,16.34,32.09,43.29,37.36,5.3,5.63
sz,="000423",东阿阿胶,中药,21.85,17.84,27.47,22.36,21.12,29.34,6.76,17.78
sh,="601992",金隅集团,建筑材料,21.84,17.47,18.16,15.78,16.72,19.99,1.8,71.83
sz,="002535",林州重机,专用设备,21.83,20.31,11.16,25.27,19.38,27.5,2.82,34.85
sz,="002367",康力电梯,专用设备,21.81,22.46,11.41,11.95,28.99,23.13,2.33,37.73
sz,="300100",双林股份,汽车零配件与设备,21.78,36.16,16.23,21.92,22.38,15.82,2.07,32.78
sh,="900943",开开B股,,21.78,10.07,11.63,10.38,20.79,19.11,2.64,64.73
sh,="600272",开开实业,药品流通,21.78,10.07,11.63,10.38,20.79,42.82,5.89,64.73
sz,="002081",金螳螂,建筑与工程,21.72,16.71,45.3,37.36,23.93,26.1,6.44,59.46
sz,="300192",科斯伍德,化学制品,21.6,20.15,22.15,25.67,34.54,27.56,1.81,8.98
sz,="300216",千山药机,专用设备,21.54,27.83,10.99,29.95,28.62,34.11,2.23,13.42
sz,="000887",中鼎股份,汽车零配件与设备,21.41,23.98,23.86,33.25,27.09,22.68,4.16,49.9
sz,="002463",沪电股份,半导体,21.3,12.93,10.53,15.92,22.95,17.75,1.81,24.02
sz,="002344",海宁皮城,房地产租赁,21.26,47.69,24.64,13.97,19.8,28.86,6.23,50.59
sz,="300145",中金环境,通用机械,21.26,20.76,10.3,36.72,30.58,24.19,2.33,20.26
sz,="000527",美的电器,,21.19,29.82,21.08,29.54,28.74,13.74,2.48,57.8
sz,="002073",软控股份,专用设备,21.12,15.06,17.48,16.66,17.25,20.48,3.01,45.47
sh,="600729",重庆百货,百货商店,21.11,14.96,24.69,26.91,17.76,18.79,3.85,73.09
sh,="600259",广晟有色,有色金属,21.03,110.58,45.02,13.66,11.65,106.23,31.37,72.3
sh,="600971",恒源煤电,煤炭,20.86,15.69,17.61,25.13,16.63,15.42,2.52,50.23
sh,="601328",交通银行,银行,20.86,17.17,20.49,20.08,19.26,6.03,1.11,94.08
sz,="002264",新华都,食品与主要用品零售,20.79,51.35,22.91,14.63,13.25,25.13,3.21,58.89
sz,="002154",报喜鸟,服装与配饰,20.75,27.07,18.42,14.14,25.35,20.51,3.36,46.5
sz,="002091",江苏国泰,工业贸易经销商,20.73,14.73,19.76,21,20.55,26.13,4,36.81
sz,="000550",江铃汽车,汽车,20.7,23.15,27.6,30.99,23.74,11.6,2.49,37.16
sz,="200550",江铃B,,20.7,23.15,27.6,30.99,23.74,7.58,1.65,37.16
sh,="601939",建设银行,银行,20.68,19.5,22.51,22.61,20.87,7.12,1.48,93.35
sh,="600208",新湖中宝,住宅地产开发和管理,20.61,15.67,15.44,21.6,19.72,37.11,2.98,67.85
sz,="001696",宗申动力,汽车,20.61,34.09,17.8,18.51,24.35,25.61,2.99,47.53
sh,="600570",恒生电子,资本市场服务,20.59,28.37,23.04,24.34,28.76,40.11,6.77,25.36
sz,="002313",日海智能,通信设备,20.55,24.51,14.82,11.5,26.45,32.06,4.86,35.03
sh,="600161",天坛生物,生物科技,20.46,17.08,20.29,19.34,23.29,32.59,5.52,55.14
sz,="002508",老板电器,家用电器,20.24,28.71,13.01,25.82,21.48,23.05,2.85,21.33
sz,="002249",大洋电机,通用机械,20.15,83.33,12.71,17.5,16.36,34.94,2.82,26
sz,="002063",远光软件,计算机软件,20.02,16.8,25.01,31.03,25.39,25.1,5.13,11.66
sz,="002223",鱼跃医疗,医疗保健设备与用品,19.98,30.88,22.98,23.93,23.08,37.93,6.47,14.62
sh,="600880",博瑞传播,传媒,19.74,24.29,21.34,21.7,22.63,22.74,3.91,21.1
sh,="600995",文山电力,电力公用事业,19.68,19.89,12.84,13.33,10.92,30.05,3.03,48
sz,="000848",承德露露,饮料,19.68,17.11,26.25,23.92,22.64,26.29,5.99,48.16
sh,="600739",辽宁成大,工业贸易经销商,19.64,64.95,25.76,17.92,23.43,26.58,2.37,29.12
sh,="600829",人民同泰,药品流通,19.62,23.82,23.49,21.44,18.97,20.31,3.79,49.64
sz,="300088",长信科技,光电子器件,19.59,28.34,12.49,14.54,19.54,30.4,2.9,14.36
sh,="601668",中国建筑,建筑与工程,19.48,48.8,16.28,12.05,14.89,7.64,1.13,76.73
sh,="600693",东百集团,百货商店,19.47,13.88,37.61,15.65,14.5,30.36,2.61,34.99
sz,="000680",山推股份,专用设备,19.43,25.24,11.52,23.22,13.85,46.49,1.78,64.83
sz,="002236",大华股份,电子设备及服务,19.4,46.05,28.36,26.4,15.1,35.58,8.83,33.24
sh,="601398",工商银行,银行,19.39,16.15,23.44,22.79,20.14,7.37,1.6,93.81
sz,="002146",荣盛发展,住宅地产开发和管理,19.35,27.64,28.26,24.06,22.29,12.71,3.2,74.87
sz,="002093",国脉科技,通信技术服务,19.28,16.76,11.28,21.19,19.99,56.25,4.74,40.32
sz,="300199",翰宇药业,化学制剂,19.23,42.29,10.63,34.28,30.97,42.51,3.05,5.75
sh,="600271",航天信息,电子设备及服务,19.09,19.08,22.09,23.78,18.29,18.65,3.71,23.59
sh,="601088",中国神华,煤炭,19,20.1,21.08,20.31,19.16,11.92,2.37,34.17
sh,="600983",惠而浦,家用电器,18.97,12.14,27.39,32.78,28.81,14.73,3.13,64.62
sh,="600436",片仔癀,中药,18.93,15.37,22.91,22.17,17.23,35.82,7.81,24.2
sh,="600315",上海家化,个人用品,18.85,16.56,22.33,19.87,19.43,37.68,7.66,30.04
sh,="601369",陕鼓动力,重型电气设备,18.7,37.75,16.85,16.55,17.52,24.64,3.39,63.93
sz,="000861",海印股份,房地产租赁,18.57,11.3,35.02,32.33,18.94,20.82,6.3,61.13
sz,="002003",伟星股份,服装与配饰,18.55,23.71,12.77,24.07,18.68,16.45,1.8,26.19
sz,="002065",东华软件,计算机软件,18.5,15.73,20.74,22.08,20.3,24.62,5.78,32.43
sz,="002378",章源钨业,有色金属,18.41,41.41,21.58,13.84,20.14,46.59,8.9,41.64
sh,="600256",广汇能源,石油天然气,18.38,17.71,18.43,19.45,16.4,61.25,6.82,56.51
sz,="000623",吉林敖东,化学制剂,18.23,59.95,24.47,18.61,24.66,33.35,1.93,9.78
sh,="600015",华夏银行,银行,18.23,17.12,17.44,18.25,13.04,8.3,1.2,94.86
sh,="600499",科达洁能,专用设备,18.21,17.98,21.95,18.06,15.84,31.44,3.64,52.46
sz,="002251",步步高,食品与主要用品零售,18.16,38.89,15.78,11.04,11.17,23.15,3.62,66.32
sh,="600522",中天科技,通信设备,18.12,12.21,10.56,18.21,22.07,21.01,1.67,33.91
sz,="300024",机器人,通用机械,18.06,23.48,14.38,10.91,16.27,48.5,4.57,24.18
sh,="600650",锦江投资,陆运,18.04,18.8,11.83,14.36,14.47,21.17,2.19,23.16
sh,="900914",锦投B股,,18.04,18.8,11.83,14.36,14.47,12.96,1.35,23.16
sh,="601169",北京银行,银行,18,23,19,17,16,7.83,1.17,94.73
